filename,location,pages,mentions,source
2013_Peters.txt,Burkina Faso north of the 13 Parallel,21,"1.6. Limitations of the study 
A major limitation to this study  was the inability to continue fieldwork as a result of political 
instability and war in the neighbouring country of Mali from February to April 2013; foreigners were 
restricted  from  access  to  Burkina  Faso  north  of  the  13  Parallel  (Figure  1.1),  or  advised  against 
unnecessary  travel. The  result  was  a  smaller  sample  suite  and  smaller  mapping  area. However,  a 
comparative geochemical study was undertaken using data for volcanic samples from various volcano-
sedimentary belts in Burkina Faso as an expanded study. 21",llm
2013_Peters.txt,Canada,"18,83","(2)  a  western  belt  in  central  Cote  d'Ivoire,  western  Mali  and  Guinea,  essentially  composed  of  the 
equivalent volcanic products but geochronologically younger at approximately 2105 Ma (U-Pb zircon) 
(Hirdes et al., 1996). Despite  these  investigations,  surprisingly  little  research  has  been  conducted  on  the  volcanic 
sequences  at  the  scale  of  one  or  several  belts  in  West  Africa. Few  studies  have  been  conducted  on 
volcanic facies and metal potential in terms of base metals and Mn mineralisation, but delineating the 
volcanic facies and alteration zones  of volcanic belts can help in identifying and targeting volcanic-
related mineral deposits. For example, the Mount Reid volcanics in western Tasmania and the Abitibi 
greenstone  belt  of  central  Canada  are  both  regions  where  volcanogenic  massive  sulphide 
mineralization  has  been  found. Their  volcanic  facies  and  alteration  zones  are  well  understood, 
providing spatial constraints to economic mineralization (McPhie et al., 1993; Piché and Jébrak 2006). Delineating facies is also important in developing tectonic models for volcanic terranes. || including  Finland,  Australia,  Mid-West  United  States  and  Canada  (Stern  et  al.,  1995;  Hill  and 
Bickford, 2001; Väisänen and Westerlund, 2007; Li et al., 2013). The volcanic facies are similar due 
to  analogous  depositional  environments,  many  of  which  are  mineralised  in  volcanogenic  massive 
sulphides. 83","llm,rules"
2013_Peters.txt,Carlsbad,52,"5.6b). Carlsbad twinning is present in the orthoclase crystals, 
but is not present in all grains. Cu-bearing sulphides occur on the margins and within biotite crystals, 
indicating a preferential relationship between the sulphides and biotite. They make up approximately 
0.5-1.0 % of the modal abundance of the rocks. Textures  included  (1)  exsolution  between  orthoclase  and  plagioclase,  evident  as  globular 
lamellae, (2) myrmekitic texture which is represented as intergrowths between quartz and plagioclase, 
and  (3)  poikilitic  texture,  is  observed  as  fine-grained  muscovite  and  biotite  enclosed  within  larger 
quartz and orthoclase crystals. 52",rules
2013_Peters.txt,Castaing,22,"Deposition  was  followed  by  local  micro-plate  accretion  during  the Tangaean  Event  at  2.17-2.15  Ga 
(Tshibubudze  et  al.,  2009;  Hein,  2010;  Baratoux  et  al.,  2011; Tshibubudze  and  Hein,  2013;  WAXI, 
2013) and the polycyclic Eburnean Orogeny at approximately 2.14-2.05 Ga (Milési et al., 1991, 1992; 
Boher et al., 1992; Taylor et al., 1992; WAXI, 2013). The Tarkwa Group unconformably overlies the 
Birimian Supergroup and is characterized by conglomerate, quartzite and shale units, but does not crop 
out  in  the  study  area. The  Tarkwa  Group  is  interpreted  to  be  the  erosional  product  of  the  Birimian 
Supergroup and was intruded by various TTG suite plutons and deformed by the Eburnean Orogeny 
(Hastings, 1982; Leube et al., 1990; Milési et al., 1992; Castaing et al., 2003). The  stratigraphy  of  the  WAC  was  originally  established  by  Junner  (1935),  who  identified 
dacitic/rhyodacitic  volcaniclastic,  greywacke,  shale  and  chemical  sedimentary  units  in  what  was 
termed  the  lower  Birimian. Leube  et  al. (1990)  identified  tholeiitic  basalts  (intercalated  with 
volcaniclastic  sequences)  as  the  upper  Birimian.",rules
2013_Peters.txt,Chazot,78,"Partion coefficient values of phosphorus for 
clinopyroxene  and  garnet  are  approximately  0.025  and  0.04  respectively  (Rollinson,  1993). It  was 
calculated  that  garnet  and  clinopyroxene  could  retain  approximately  272  ppm  of  phosphorus. This 
quantity is supported  by  Brunet and Chazot (2001) on phosphorus retention in mantle nodules  from 
the upper mantle. Their calculations indicated that garnet, clinopyroxene and olivine can retain up to 
600 ppm of phosphorus. These calculated phosphorus values confirm that phosphorus retention in the 
magma source is plausible. However, further studies on phosphorus anomalies needs to be undertaken 
from  individual  terranes  across  the  WAC  in  order  to  create  a  petrogenetic  model  with  reference  to 
modern  and  ancient  tholeiites.",rules
2013_Peters.txt,Corel,33,"Maps and images 
Google  Earth®,  ArcGIS®  10,  Corel  Draw®  9  and  Adobe  Illustrator®  CS  2  were  used  to  create 
maps and images. Station points were imported from a Garmin Etrex-high sensitivity hand-held GPS 
device  to  Google  Earth®. This  process  was  done  during  field  work  as  it  assisted  with  daily  field 
planning. A mosaic of the field area was created using Google Earth  ® satellite imagery. The mosaic 
was  imported  into  ArcGIS®,  then  geo-referenced  to  the  WGS84  UTM  co-ordinate  system  for  UTM 
Zone 30. Grid lines were added in ArcGIS®.",rules
2013_Peters.txt,Cote d'Ivoire,19,"1.2. Location and physiography 
Burkina  Faso  is  situated in  West  Africa  and is  bordered  by  Ghana,  Benin, Togo,  Mali,  Niger 
and Côte d’Ivoire. It is a landlocked country that covers an area of 274 300 km2. It lies mostly in the 
Sahel climatic zone. The  Sahelian  zone  is  characterized  by  hot  and  arid  conditions. Burkina  Faso  has  an  average 
daily temperature of 32° C and less than 25 cm of rainfall annually, particularly in the northern and 
northeastern regions (McFarland et al., 1998).",llm
2013_Peters.txt,Croatia,30,"Hyaloclastites 
and flow breccias indicate autoclastic facies, which often occur  near coherent lavas (Lajoie and Stix, 
1992). Lavas can develop numerous textures, most because of cooling, such as those observed in the 
GB (e.g., hyaloclastites, jointing and volcanic glass). For  example,  the  greenschist  facies  Mt  Reid  volcanics  of  western  Tasmania  yield  fairly  well 
preserved volcanic textures where the rocks are not strongly altered by hydrothermal processes and/or 
deformed  (McPhie  and  Allen,  2003). An  example  of  this  is  the  devitrification  of  volcanic  glass,  as 
described  by  McPhie  and  Allen  (op  cit.,  2003);  crystal  boundaries  remain  intact  and  the  glass 
recrystallises as zeolites with a minor proportion of clay minerals. As a further example, metamorphosed Triassic basalt lavas in NW Croatia were interpreted as 
proximal  to intermediate  facies  by  Palinkaš  et  al. (2008)  based  on  volcanic textures  such  as  closely 
packed  pillows,  hyaloclastite,  pepperite  and  tortoise-shell  jointing.",rules
2013_Peters.txt,Crystal,45,"The  textures 
include amygdales, basaltic hyaloclastic breccia, varioles, as well as porphyritic and aphyric texture. Petrographically,  circular  to  irregular  shaped  amygdales  are  commonly  filled  with  quartz,  calcite, 
epidote and zeolite group minerals (Figure 5.1d). Crystal growth within amygdales commonly radiates 
inward from the margins. The amygdales vary in diameter from 0.5 mm to greater than 5 mm. In some 
instances, amygdales are composed of a micron-scale fill of chlorite (Figure 5.2). Petrographically, the hyaloclastic breccia samples are composed of finely crystalline, aphanitic 
basalt fragments.",rules
2013_Peters.txt,Dome,25,"volcanic  VHMS  deposit  of  the  Tiebélé  Dome  in  the  south  of  Burkina  Faso  is  a  sphalerite  bearing, 
zinc-rich exhalative deposit (Ilboudo, 2010). 2.5. The Goren volcano-sedimentary belt 
The  Goren  volcano-sedimentary  belt  was  deposited  approximately  2400-2300  Ma  and  is 
characterized  by  a  conformable  sequence  of  sedimentary  rocks,  interbedded  with  volcaniclastic  and 
pyroclastic deposits. Intercalated with this succession are mafic to intermediate volcanic rocks (Hein et 
al., 2004; Hein, 2010). The belt has subsequently been subjected to three deformation events as well as 
intruded  by  various  intrusive  bodies  and is  metamorphosed to  sub-greenschist to  middle  greenschist 
facies (Hein et al., 2004; Kříbek et al., 2008). Hein  et  al.",rules
2013_Peters.txt,Dori,24,"greenschist facies at most (WAXI, 2013). Regional metamorphism in the Eburnean Orogeny attained 
greenschist  facies  (Milési  et  al.,  1989,  1991;  Bossière  et  al.,  1996;  Hirdes  et  al.,  1996)  with  the 
development of chlorite, muscovite, epidote and actinolite mineral assemblages, and low to medium 
grade amphibolite facies with the introduction of hornblende (Bossière et al., 1996; Béziat et al., 2000; 
Debat et al., 2003; Naba et al., 2004). Granulite facies metamorphic rocks  crop out in the Oudalan-
Gorouol belt on the margin of the Dori batholith in the Gorom Gorom region (Tshibubudze and Hein, 
2013), and in the Pissila batholith in the Saaba region (Simoko, 2012). Three deformation events are recognised in northeast Burkina Faso: 
(1)  D1  (Tangaean  Event)  resulted  in  NW-trending  dextral  reverse  shear  zones,  folds  and  an  S1 
foliation. The  shortening  direction  was  SW-directed  (Tshibubudze  et  al.,  2009;  Hein,  2010; 
Tshibubudze  and  Hein,  2013). D1  is  recognised  in  northern  Ghana  by  de  Kock  et  al.",rules
2013_Peters.txt,Dori batholith,24,"greenschist facies at most (WAXI, 2013). Regional metamorphism in the Eburnean Orogeny attained 
greenschist  facies  (Milési  et  al.,  1989,  1991;  Bossière  et  al.,  1996;  Hirdes  et  al.,  1996)  with  the 
development of chlorite, muscovite, epidote and actinolite mineral assemblages, and low to medium 
grade amphibolite facies with the introduction of hornblende (Bossière et al., 1996; Béziat et al., 2000; 
Debat et al., 2003; Naba et al., 2004). Granulite facies metamorphic rocks  crop out in the Oudalan-
Gorouol belt on the margin of the Dori batholith in the Gorom Gorom region (Tshibubudze and Hein, 
2013), and in the Pissila batholith in the Saaba region (Simoko, 2012). Three deformation events are recognised in northeast Burkina Faso: 
(1)  D1  (Tangaean  Event)  resulted  in  NW-trending  dextral  reverse  shear  zones,  folds  and  an  S1 
foliation. The  shortening  direction  was  SW-directed  (Tshibubudze  et  al.,  2009;  Hein,  2010; 
Tshibubudze  and  Hein,  2013). D1  is  recognised  in  northern  Ghana  by  de  Kock  et  al.",llm
2013_Peters.txt,Eburnean Orogeny,24,"greenschist facies at most (WAXI, 2013). Regional metamorphism in the Eburnean Orogeny attained 
greenschist  facies  (Milési  et  al.,  1989,  1991;  Bossière  et  al.,  1996;  Hirdes  et  al.,  1996)  with  the 
development of chlorite, muscovite, epidote and actinolite mineral assemblages, and low to medium 
grade amphibolite facies with the introduction of hornblende (Bossière et al., 1996; Béziat et al., 2000; 
Debat et al., 2003; Naba et al., 2004). Granulite facies metamorphic rocks  crop out in the Oudalan-
Gorouol belt on the margin of the Dori batholith in the Gorom Gorom region (Tshibubudze and Hein, 
2013), and in the Pissila batholith in the Saaba region (Simoko, 2012). Three deformation events are recognised in northeast Burkina Faso: 
(1)  D1  (Tangaean  Event)  resulted  in  NW-trending  dextral  reverse  shear  zones,  folds  and  an  S1 
foliation. The  shortening  direction  was  SW-directed  (Tshibubudze  et  al.,  2009;  Hein,  2010; 
Tshibubudze  and  Hein,  2013). D1  is  recognised  in  northern  Ghana  by  de  Kock  et  al.",rules
2013_Peters.txt,Eoeburnean,24,"(2011)  and 
southern Ghana by Perrouty et al. (2012) as the Eoeburnean (WAXI, 2013). (2) D2 is characterized by NNE-NE trending shears, folds and an S2 foliation parallel to axial planes 
of the folds, caused by NW-SE compression which is defined by the Eburnean Orogeny (Milési et al., 
1989; Feybesse et al., 2006; Hein, 2010; Baratoux et al., 2011). (3) D3 is characterized by WNW trending shears and folds. An associated S3 foliation formed during 
N-S  compression. This  event  is  termed  the  Wabo-Tampelse  Event  (Hein  et  al.,  2004;  Hein,  2010; 
Baratoux et al., 2011).",rules
2013_Peters.txt,Essakane,"17,24","2.4. Metallogenesis 
Metallogenesis in the northeast of Burkina Faso includes gold, diamonds,  Mn-Fe, silver, lead, 
molybdenum,  copper  and  zinc  (Hastings,  1982;  Milési  et  al.,  1989,  1992;  Hein  et  al.,  2004; 
Tshibubudze  et  al.,  2009). In  the  Oudalan-Gorouol  belt,  manganese  deposits  occur  at  Tambão  and 
Billiata  (Figure  1.1)  and  Fe-Ti-V  mineralization  occurs  in  the  Tin  Edia  deposit. Gold  occurrences 
include  commercially  mined  goldfields  such  as  Essakane,  Inata  and  Taparko  goldfields,  as  well  as 
artisanally mined deposits such as Falagountou artisanal mine. They occur as shear and quartz vein-
hosted deposits. Diamondiferous lamproite and lamprophyre plugs and dykes crop out NNW of Kaya 
in the Pissila batholith in the Barsalogo diamond field, with rare kimberlite pipes (WAXI, 2013). || The Essakane, Falagountou, Taparko and Inata goldfields are represented in north-northeast of 
Burkina Faso. The Billiata and Tambão Mn deposits and the Tin Edia Mn-Fe-V deposit are located on the western margin of 
the Oudalan-Gorouol belt. The Barsalogo diamond fields are located north of the Goren belt. 17",llm
2013_Peters.txt,Falagountou,"17,8","The Essakane, Falagountou, Taparko and Inata goldfields are 
represented in north-northeast of Burkina Faso. The Billiata and Tambão Mn deposits and the 
Tin Edia Mn-Fe-V deposit are located on the western margin of the Oudalan-Gorouol belt. The 
Barsalogo diamond fields are located north of the Goren belt. Figure 2.1. The Goren volcano-sedimentary belt is presented showing the locations of Kaya, Mané, 
Guilla, Korsimoro, Sirgui artisanal mine and Tangapella hill. Northwest and northeast trending 
shears  and  thrusts  are  represented  as  well  as  WNW  trending  shears  of  the  Wabo-Tampelse 
Event. || The Essakane, Falagountou, Taparko and Inata goldfields are represented in north-northeast of 
Burkina Faso. The Billiata and Tambão Mn deposits and the Tin Edia Mn-Fe-V deposit are located on the western margin of 
the Oudalan-Gorouol belt. The Barsalogo diamond fields are located north of the Goren belt. 17","llm,rules"
2013_Peters.txt,Falagountou artisanal mine,24,"2.4. Metallogenesis 
Metallogenesis in the northeast of Burkina Faso includes gold, diamonds,  Mn-Fe, silver, lead, 
molybdenum,  copper  and  zinc  (Hastings,  1982;  Milési  et  al.,  1989,  1992;  Hein  et  al.,  2004; 
Tshibubudze  et  al.,  2009). In  the  Oudalan-Gorouol  belt,  manganese  deposits  occur  at  Tambão  and 
Billiata  (Figure  1.1)  and  Fe-Ti-V  mineralization  occurs  in  the  Tin  Edia  deposit. Gold  occurrences 
include  commercially  mined  goldfields  such  as  Essakane,  Inata  and  Taparko  goldfields,  as  well  as 
artisanally mined deposits such as Falagountou artisanal mine. They occur as shear and quartz vein-
hosted deposits. Diamondiferous lamproite and lamprophyre plugs and dykes crop out NNW of Kaya 
in the Pissila batholith in the Barsalogo diamond field, with rare kimberlite pipes (WAXI, 2013).",llm
2013_Peters.txt,Finland,"61,61,83","Such 
anomalies  are  reported  by  Saunders  and  Tarney  (1984)  and  Väisänen  and  Westerlund  (2007)  for 
tholeiitic  basalts  from  modern  back-arc  and  Palaeoproterozoic  terranes  in  Finland. Tectonic 
environments can in some cases be deduced by HFSE concentrations such as Ti, Ta and Nb. The calc-
alkaline  rocks  from  the  Boromo-Houndé  belts  were  plotted  against  the  GB  samples,  while  still 
normalised  to  N-MORB  (Figure  6.5b). Enrichment  in  Rb,  Ba  and  Th  was  noted  relative  to  the  GB 
samples, as well as negative Ti and P anomalies. The calc-alkaline samples from the Boromo-Houndé 
belts did not show Nb or Ta anomalies. 61 || Such 
anomalies  are  reported  by  Saunders  and  Tarney  (1984)  and  Väisänen  and  Westerlund  (2007)  for 
tholeiitic  basalts  from  modern  back-arc  and  Palaeoproterozoic  terranes  in  Finland. Tectonic 
environments can in some cases be deduced by HFSE concentrations such as Ti, Ta and Nb. The calc-
alkaline  rocks  from  the  Boromo-Houndé  belts  were  plotted  against  the  GB  samples,  while  still 
normalised  to  N-MORB  (Figure  6.5b). Enrichment  in  Rb,  Ba  and  Th  was  noted  relative  to  the  GB 
samples, as well as negative Ti and P anomalies. The calc-alkaline samples from the Boromo-Houndé 
belts did not show Nb or Ta anomalies. 61 || including  Finland,  Australia,  Mid-West  United  States  and  Canada  (Stern  et  al.,  1995;  Hill  and 
Bickford, 2001; Väisänen and Westerlund, 2007; Li et al., 2013). The volcanic facies are similar due 
to  analogous  depositional  environments,  many  of  which  are  mineralised  in  volcanogenic  massive 
sulphides. 83","llm,rules"
2013_Peters.txt,GB,"12,13,25,59,62,64,67","(2004)  established  the  stratigraphy  of  the  GB  which  comprises  a  succession  of 
siltstone  and  volcaniclastic  units  that  stratigraphically  young  into  a  mafic-intermediate  volcanic 
succession. The  volcanic  rocks  are  made  up  of  an  intercalated  sequence  of  hyaloclastic  basalt, 
pillowed basalt, massive-variolitic basalt, andesite and dacite. The upper section of the stratigraphy is 
made up of a second volcano-sedimentary succession containing siltstone-shale beds, pebble-boulder 
conglomerates, greywacke-turbidite, felsic pyroclastic deposits, with thin  intercalations of basalt and 
andesite (Figure 2.1). Immediately west of the GB, volcanic, pyroclastic and sedimentary sequences are intruded by 
several tonalite and granodiorite plutons, and a megacrystic granite, as well as a number of greenschist 
facies meta-gabbro and meta-diorite intrusions. The Loudo and Pissila batholith crops out east of the 
GB. The Pissila  batholith is made up of biotite and hornblende granodiorites (Figure 2.1.)  (Simoko, 
2012;  WAXI,  2013)  and  is  cross-cut  by  tonalite  dykes  and  pegmatite  veins. || (a) 
 (b) 
Figure 6.3 (a) Chondrite-normalised multi-element diagram comparing the tholeiitic basalts from the GB, Boromo-Houndé 
belts  and  the  Tiebélé  region. The  sample  suites  contain  similar  trace  element  affinities  indicated  by  similar  patterns. Rb 
exhibits  a  negative  anomaly  ranging  from  0.1to  5  times  the  chondritic  value. Similarly,  Ti  displays  a  negative  anomaly 
ranging from 0.5 to times that of chondrite. (b) Chondrite-normalised multi-element diagram comparing the tholeiitic basalts 
of the GB with the calc-alkaline volcanic rocks of the Boromo-Houndé belts. The Boromo-Houndé data present enrichment in 
Rb, Ba, Th, U, La, Ce, Pr, Sr and Nd relative to the GB samples. || (c) 
Figure 6.4. (a) Chondrite-normalised multi-element diagram comparing the tholeiitic basalts from the GB, Boromo-Houndé 
belts and the Tiebélé region. Similar patterns indicate similar trace element properties for the tholeiitic basalt samples from 
three regions. On this element array, Rb and Ti display negative anomalies. P exhibits a large, negative anomaly (~twice the 
size of Ti) with values ranging from ~0.03-0.5 that of chondrite. (b) Chondrite-normalised multi-element diagram comparing 
the tholeiitic basalts from the GB with the calc-alkaline volcanic rocks from the Boromo-Houndé belts. || Both  sample  suites  have  similar  concentrations  for  the 
remaining elements. Figure 6.4. (a) Chondrite-normalised multi-element diagram comparing the tholeiitic basalts from the 
GB,  Boromo-Houndé  belts  and  the  Tiebélé  region. Similar  patterns  indicate  similar  trace 
element properties for the tholeiitic basalt samples from three regions. On this element array, Rb 
and Ti display negative anomalies. P exhibits a large, negative anomaly (~twice the size of Ti) 
with values ranging from ~0.03-0.5 that of chondrite. || The 
average range in concentrations for LREE is from ~8-25 times the chondritic value, whereas the 
HREE range between ~9 and 20 times chondrite. Some samples present slight depletions, while 
others present slight enrichments from LREE to HREE. (b) Chondrite-normalised REE diagram 
comparing  the  GB,  Boromo-Houndé  and  Tiebélé  tholeiitic  basalts. The  REE  patterns  of  each 
sample  suite  present  parallel  patterns  of  similar  magnitudes. The  Tiebélé  samples  present  a 
slightly  decreasing  trend  from  LREE  to  HREE. (c)  Chondrite-normalised  REE  diagram 
comparing tholeiitic basalts from the GB to the Boromo-Houndé calc-alkaline volcanic rocks. || The REE patterns of each sample suite present parallel patterns of similar magnitudes. The  Tiebélé  samples  present  a  slightly  decreasing  trend  from  LREE  to  HREE. (c)  Chondrite-normalised  REE  diagram 
comparing  tholeiitic  basalts  from  the  GB  to  the  Boromo-Houndé  calc-alkaline  volcanic  rocks. The  calc-alkaline  rocks 
present  enrichment  in  LREE  relative  to  HREE  compared  to  the  tholeiitic  compositions,  resulting  in  a  decreasing  trend. Boromo-Houndé calc-alkaline volcanic rocks have La values range from ~30-80 time chondrite and Lu between ~6 and 12 
times chondrite. Negative Eu anomalies are present. || This indicates comparable trace element behaviour. A negative Ti anomaly was observed 
for  every  sample. Rb  also  shows  low  values,  particularly  for  the  GB  and  Boromo-Houndé  samples. The Tiebélé basalt samples show low Rb values, but not as low as the other two sample regions. It is 
unlikely that the negative Rb values are caused by distortion, as a result of its position on the x-axis 
because it was plotted adjacent to Ba, which contains similar ionic properties. Thus Rb is probably low 
due its mobility during alteration. || TiO2 will 
crystallise  and  form  oxide  minerals  such  as  rutile  and  ilmenite  (g)  The  MgO-Na2O  plot 
displayed  the  Na2O  concentration  increasing  slowly  as  MgO  concentration  remained high. As 
the MgO concentration began to decrease, the Na2O concentration rapidly increased. This can 
be explained by the crystallization of the Na-rich end-members of plagioclase, towards the end 
of crystallization (h) The MgO-P2O5 plot also resolved an increasing trend as MgO decreased, 
suggesting  phosphorus  did  not  crystallise  (i)  The  MgO-FeO  plot  resolved  an  increasing  FeO 
trend. It would be expected at some point in the fractionation process for Fe to partition into Fe-
oxide  minerals,  explaining  the  decrease  in  FeO  concentrations. (j)  K2O  versus  MgO  shows  a 
poor correlation. Figure 6.3 (a) Chondrite-normalised multi-element diagram comparing the tholeiitic basalts from the 
GB,  Boromo-Houndé  belts  and  the  Tiebélé  region.",llm
2013_Peters.txt,Galapagos,79,"By comparing the data from the GB 
tholeiitic basalts with data from the calc-alkaline volcanic rocks of the Boromo-Houndé belts, it is also 
possible  that  the  GB  basalts  were  emplaced  in  a  back-arc/intra-arc  relative  to  the  arc  (Figure  7.2). Alternatively,  hydrated  MORB  can  stabilise  Ti  in  Ti-bearing  minerals  as  is  seen  at  the  modern 
Galapagos  and  EPR  which  gives  arc-type  geochemical  signatures. This  has  significance  in  bimodal 
volcan environments (Haase et al., 2005) 
The flat REE patterns and various multi-element diagrams observed for the GB display trends 
similar to tholeiitic basalts that are typical of mid-ocean ridge type settings (Rollinson, 1993; Väisänen 
and Westerlund, 2007; White, 2013). The basalts of the southern GB possess many characterisitics of 
tholeiitic  mid-ocean  ridge  basalts (MORB),  specifically  normal  MORB  (N-MORB)  as  defined  from 
trace elements compositions (Figures 6.7); rare earth, multi element and trace element analyses of the 
GB  samples  (Section  6.1.2). They  also  share  some  characterisitcs  that  are  derived  from  convergent 
79",rules
2013_Peters.txt,Gaoua,"17,17,24,8","Figure  1.1. Volcano-sedimentary  belts  of  southeast  and  northeast  Burkina  Faso  and  northwestern  Ghana. Volcano-
sedimentary  belts  from  the  northeast  Burkina  Faso  are  modified after  Hein  et  al. (2004);  the  study  area  is  located  in  the 
Goren belt and expanded in Inset A. Location of Tiebélé dome of southern Burkina Faso with Zn anomalies as defined by 
Ilboudo  (2010)  is  presented  in  Inset  B. The  Perkoa  and  Gaoua  deposits  are  located  in  the  Boromo  belt  in  Burkina  Faso, 
southwest of Ouagadougou. || Figure  1.1. Volcano-sedimentary  belts  of  southeast  and  northeast  Burkina  Faso  and  northwestern  Ghana. Volcano-
sedimentary  belts  from  the  northeast  Burkina  Faso  are  modified after  Hein  et  al. (2004);  the  study  area  is  located  in  the 
Goren belt and expanded in Inset A. Location of Tiebélé dome of southern Burkina Faso with Zn anomalies as defined by 
Ilboudo  (2010)  is  presented  in  Inset  B. The  Perkoa  and  Gaoua  deposits  are  located  in  the  Boromo  belt  in  Burkina  Faso, 
southwest of Ouagadougou. || In  other  parts  of  the  WAC,  nickel,  chromium  and  platinum  group  elements  (PGEs)  occur  in 
ultramafic layered intrusions (Mickus, 2008). Schwartz and Melcher (2003) described  (1) Zn-Ag-Ba 
mineralisation  at  Perkoa  (Figure  1.1),  which  they  classified  as  a  volcanic-hosted  massive  sulphide 
(VHMS)  deposit,  and  (2)  Cu-Au  mineralisation  at  the  Gaoua  deposit,  which  they  interpreted  as 
porphyry  copper  in  style. Such  mineralisation  styles  are  known  to  form  in  compressional  tectonic 
environments  and  support  the  idea  that  one  or  many  arcs  existed  (Baratoux  et  al.,  2011). The  syn-
24 || LIST OF FIGURES 
Figure  1.1. Volcano-sedimentary  belts  of  southeast  and  northeast  Burkina  Faso  and  northwestern 
Ghana. Volcano-sedimentary belts from the northeast Burkina Faso are modified after Hein et 
al. (2004);  the  study  area  is  located  in  the  Goren  belt  and  expanded  in  Inset  A. Location  of 
Tiebélé  dome  of  southern  Burkina  Faso  with  Zn  anomalies  as  defined  by  Ilboudo  (2010)  is 
presented in Inset B. The Perkoa and Gaoua deposits are located in the Boromo belt in Burkina 
Faso, southwest of Ouagadougou.","llm,rules"
2013_Peters.txt,Geochemical Analysis Of The Goren Belt,54,"6. GEOCHEMICAL ANALYSIS OF THE GOREN BELT 
6.1. Geochemistry of the volcanic rocks 
Whole-rock analyses were completed on 20 volcanic and 6 sedimentary samples using XRF and 
ICP-MS. Both major elements and trace elements were measured using XRF spectrometry. The data 
were calculated in wt% for the major elements and parts per million (ppm) for the trace elements. The 
ICP-MS  analyses  are  reported  in  ppm.",rules
2013_Peters.txt,Ghana,"16,19,76,8","1.2. Location and physiography 
Burkina  Faso  is  situated in  West  Africa  and is  bordered  by  Ghana,  Benin, Togo,  Mali,  Niger 
and Côte d’Ivoire. It is a landlocked country that covers an area of 274 300 km2. It lies mostly in the 
Sahel climatic zone. The  Sahelian  zone  is  characterized  by  hot  and  arid  conditions. Burkina  Faso  has  an  average 
daily temperature of 32° C and less than 25 cm of rainfall annually, particularly in the northern and 
northeastern regions (McFarland et al., 1998). || A  correlation  between  increased  Ba  and  base  metals  also  suggests  seafloor  hydrothermal 
activity in a proximal setting to a volcanic source (c.f., Burnham, 1962; Lydon, 1988; Ҫaǧatay 1993; 
Herrington  et  al.,  2005). For  the  most  part,  higher  Ba  values  in  the  GB  correlate  with  higher 
concentrations  of  Mn,  implying  that  the  manganese  deposits  formed  in  oxidising  conditions 
proximally. The manganese mineralization of the GB is similar to primary manganese mineralization seen 
throughout  the  WAC  that  is  interpreted  as  volcanogenic  in  character. For  example,  the  VHMS 
mineralization in the Tiebélé belt is intercalated with chert and manganese units (Sections 1.1 and 2.4) 
in  carbonaceous  manganese  rocks  (Ilboudo,  2010)  and  is  characterized  by  sphalerite-galena-
chalcopyrite-pyrite-bornite  assemblages 
that  are  volcanogenic. Additionally, 
the  manganese-
carbonates  of  the  Nsuta  deposit  in  the  Ashanti  Belt  in  Ghana  are  hosted  by  a  volcano-sedimentary 
sequence  in  basalt-andesite  units  (Nyame,  2008),  and  indicate  a  volcanic  setting. Furthermore  the 
Tambão  (supergene)  deposit  in  Burkina  Faso  (Figure  1.1)  is  sited  above  primary  manganese-rich 
carbonate  that  is  hosted  in  volcanic  units  (Colin  et  al.,  2005). || Vidal and Alric (1994) 
interpreted that the basaltic sequences were the product of back-arc basin volcanism. Pouclet et al. (1996) and Hirdes et al. (1996) described two major periods of volcanism for the 
WAC from two discrete but juxtaposed volcano-(sedimentary) belts in northeast Cote d’Ivoire;  
(1)  an  eastern  belt  is  composed  of  basaltic  and  pyroclastic-dominated  volcanic  rocks  that  were 
emplaced  at  approximately  2185-2150  Ma  (U-Pb  zircon). The  volcanic  rocks  are  widespread  in 
Ghana, eastern Cote d’Ivoire and eastern Burkina Faso (WAXI, 2013). 16 || LIST OF FIGURES 
Figure  1.1. Volcano-sedimentary  belts  of  southeast  and  northeast  Burkina  Faso  and  northwestern 
Ghana. Volcano-sedimentary belts from the northeast Burkina Faso are modified after Hein et 
al. (2004);  the  study  area  is  located  in  the  Goren  belt  and  expanded  in  Inset  A. Location  of 
Tiebélé  dome  of  southern  Burkina  Faso  with  Zn  anomalies  as  defined  by  Ilboudo  (2010)  is 
presented in Inset B. The Perkoa and Gaoua deposits are located in the Boromo belt in Burkina 
Faso, southwest of Ouagadougou.","llm,rules"
