filename,location,pages,mentions,source,location_type,geocode_lat,geocode_lon,geocode_str,geocode_type,accuracy
2011_Peters_East Markoye_2011.txt,Norway (between Solund and Bremanger),43,"This  is  a  good 
correlation  to  the  sediments  of  the  Birimian  Supergroup  and  particularly  the  4  km  thick 
sequence of greywacke in the study area. It is typical for thick sedimentary sequences to be 
deposited  during  the  spreading  of  a  back-arc  environment  like  in  back-arc  environments  in 
Norway  (between  Solund  and  Bremanger)  and  New  Zealand  (Ravanas,  1991;  Ravanas  and 
Furnes, 1995; Carter and Naish., 1998). Sediment sourced from the arc settings  was transported in river systems that travelled from 
the uplifted regions, towards the basin. The sediment was then deposited in a deltaic system. The  greywackes  were  deposited  in  this  deltaic  system  on  a  steep  submarine  slope  which 
allowed for rapid deposition, gravity sliding and slumping, synonymous with turbiditic flows. The erosion rate of the arc is interpreted as getting progressively slower throughout the filling 
of  the  basin.",llm,PLACE,61.8481029,5.0571352,"Bremanger, Vestland, Norway",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,OGGB,"28,5","(2004)  concluded  that  the 
Goren  Greenstone  Belt  of  north-east  Burkina  Faso  is  made  up  of  metamorphosed  volcanic 
and pyroclastic rock units that are intercalated with metasedimentary rocks, thus revising the 
type section stratigraphy of that belt. This research focuses on different geological aspects and provides a holistic study of the field 
area. Due  to  the  lack  of  field  work  in  the  region,  basic  stratigraphy  is  not  known  in  many 
parts  of  the  WAC. However,  Tshibubudze  and  Hein  (in  review)  have  established  a 
stratigraphy  for  the  OGGB  in  a  large  way. The  study  area  characterizes  the  greywacke 
sequence,  establishes  its  internal  stratigraphy  and  looks  at  its  relationships  with  intrusive 
rocks that crop out throughout the region. The rocks in the field area are well exposed which 
is not the case for other parts of the belt, making correlation difficult. || the rock and is rimmed by hornblende. Chlorite replaces hornblende. There is a high quartz 
concentration (~85-90 %) in a number of the granodiorite samples, which can interpreted as 
crustal contamination or wall-rock interaction during emplacement. The  dykes  crop  out  throughout  the  OGGB  and  host  gold  mineralisation  just  north  of  the 
Essakane  goldfield  (Tshibubudze  and  Hein,  in  review). They  are  deuterically  altered 
indicating low temperature metasomatism related to primary mineral changes in the magma 
before  solidification. The  crystals  remain  the  same  in  composition  but  are  essentially 
destroyed as the mineral begins to break down compositionally (Neuerburg, 1958).",llm,PLACE,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,Oudalan-Gourouol Greenstone Belt,"2,2,5","2.0. Introduction 
2.1. Preamble 
The  study  area  is  situated  in  the  Oudalan-Gourouol  Greenstone  Belt  (OGGB)  in  north-east 
Burkina  Faso  (Fig. 1). Besides  the  research  completed  by  Tshibubudze  et  al. (2009)  which 
only encompassed a minor portion to the north of the study area, the study area has not been 
previously  mapped  or  described. || Abstract 
The  rocks  of  the  Oudalan-Gourouol  Greenstone  Belt  (OGGB)  are  largely  made  up  of 
supracrustal,  island-arc  derived  sediments  including,  but  not  limited  to,  thick  greywacke 
sequences. These were deposited in a deltaic-shelf environment on the margin of a back-arc 
basin. The  local  stratigraphy  has  been  constrained  by  facies  variation  determined  by 
sedimentary  features  and  differences  in  the  depositional  environment. Regional  low-middle 
greenschist  metamorphism  is  shown  by  the  ubiquitous  presence  of  chlorite,  epidote  and 
minor  muscovite  and  is  suggested  to  be  a  result  of  large  TTG  pluton  emplacement  that 
occurred  syn-tectonically  with  the  Eburnean  Orogeny. This  thesis  proposes  it  is  due  to 
diastathermal  metamorphism  caused  by  back-arc  extension  and  mantle  upwelling. Contact 
metamorphism of the greywacke to hornblende-hornfels facies occurs within close proximity 
of  the  calc-alkaline  dykes. || Abstract 
The  rocks  of  the  Oudalan-Gourouol  Greenstone  Belt  (OGGB)  are  largely  made  up  of 
supracrustal,  island-arc  derived  sediments  including,  but  not  limited  to,  thick  greywacke 
sequences. These were deposited in a deltaic-shelf environment on the margin of a back-arc 
basin. The  local  stratigraphy  has  been  constrained  by  facies  variation  determined  by 
sedimentary  features  and  differences  in  the  depositional  environment. Regional  low-middle 
greenschist  metamorphism  is  shown  by  the  ubiquitous  presence  of  chlorite,  epidote  and 
minor  muscovite  and  is  suggested  to  be  a  result  of  large  TTG  pluton  emplacement  that 
occurred  syn-tectonically  with  the  Eburnean  Orogeny. This  thesis  proposes  it  is  due  to 
diastathermal  metamorphism  caused  by  back-arc  extension  and  mantle  upwelling. Contact 
metamorphism of the greywacke to hornblende-hornfels facies occurs within close proximity 
of  the  calc-alkaline  dykes.","llm,rules",GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,Oudalan-Gourouol greenstone belt,57,"Tshibubudze,  A.,  Hein,  K.A.A.,  in  review. Structural  setting  of  gold  deposits  in  the 
Oudalan-Gourouol greenstone belt east of the Markoye Shear Zone, West African craton. Precambrian Research. Vidal, M., Gumaix, C., Cagnard, F., Pouclet, A., Ouattara, G., Pichon, M., (2009). 56",llm,GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,"Oxford, U.K",55,"A 
Classification of Igneous Rocks and Glossary of terms: Recommendations of the 
International Union of Geological Sciences Subcommission on the Systematics of 
Igneous Rocks. Blackwell Scientific Publications, Oxford, U.K. 236 pp. Leube, A., Hirdes, W., Mauer, R., Kesse, G. O., (1990). The early Proterozoic Birimian 
Supergroup of Ghana and some aspects of its associated gold mineralization.",llm,PLACE,51.7520131,-1.2578499,"Oxford, Oxfordshire, England, United Kingdom",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Pacific Plate,10,"The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation.",llm,PLACE,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,Pan-African belts,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm,GEOLOGICAL_UNIT,50.1094472,8.6644449,"African, 53, Moselstraße, Bahnhofsviertel, Innenstadt 1, Frankfurt, Hesse, 60329, Germany",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Pine Creek Inlier,"10,29,54,56","According to Proust et 
al. (2005) the basin has a depth of 5 km; the sedimentary fill overlies basement rock which 
consists of a thick unit of greywacke that is Mesozoic in age. Reviewing 
literature 
that  describes  greywacke 
formation 
from 
the  Archaean  or 
Palaeoproterozoic is significant. Similar processes of formation could have occurred owing to 
the  same  environment  at  that  point  in  earth’s  history. The  Pine  Creek  Inlier  of  northern 
Australia contains rocks  which are Palaeoproterozoic in age. It consists of metasedimentary 
rocks  and  volcanic  units  that  overlie  Archaean  granite  basement  (Needham  et  al.,  1988). || G., Page, R. W., (1988). Tectonic evolution of the Pine 
Creek Inlier, Nothern Territory. Precambrian Research, 40/41, 543-564. Nesse,  W. D.,  (2000). || Relative timing of deformational, metamorphic and 
mineralisation events at the Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier, 
Northern Territory, Australia. Ore Geology Reviews, 22, 143-175. Hein,  K. A. A.,  Morel,  V.,  Kagone,  O.,  Kiemde,  F.,  Mayes,  K.,  (2004). || The  field  area  and  the  OGGB  do  not  exhibit  the  correct  criteria  for  large-scale  contact 
metamorphism. One  would  expect  to  see  a  prominent  zonation  to  an  igneous  mass. In  the 
case  of  the  Pine  Creek  Inlier,  a  zonation  from  hornfels  to  greenschist  is  mappable,  with  a 
definable  biotite  isograd  (Hein,  2003). Burial  metamorphism  is  an  active  process  which 
would  have  involved  basin  subsidence  and  a  resulting  increase  in  the  geothermal  gradient. There  would  be  an  increase  in  pressure  and  temperature  as  well  as  the  development  of 
bedding parallel cleavage at depth (Vernon and Clarke, 2008). Cleavage is not present in the 
rocks,  even  at  a  petrographic  scale  and  there  is  no  mineral  fabric  suggesting  burial 
metamorphism.",llm,GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,Sadiola goldfield,54,"Journal  of  African  Earth 
Sciences, 56, 83-94. Hein, K.A.A., Matabane, M.R., in review . The gold-bearing intrusion-related deposits of 
the FE3 opencast gold mines, Sadiola goldfield, Kedougou-Kéniéba Inlier, western Mali. Ore Geology Reviews. 53",llm,PLACE,13.891613,-11.7054385,"Sadiola, Kayes Cercle, Kayes, Mali",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Sahara,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.","llm,rules",PLACE,22.25,9.8,"Sahara, Tazrouk, Tazrouk District, Tamanrasset, Algeria",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Sahara Desert,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.","llm,rules",PLACE,22.25,9.8,"Sahara, Tazrouk, Tazrouk District, Tamanrasset, Algeria",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Sahel,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.",llm,PLACE,14.0279165,-0.7717776,"Sahel, Burkina Faso",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Sao Luis craton,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm,GEOLOGICAL_UNIT,-2.5295265,-44.2963942,"São Luís, Região Geográfica Imediata de São Luís, Região Geográfica Intermediária de São Luís, Maranhão, Northeast Region, Brazil",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Takabangou Shear,11,"Tshibubudze et al. (2009) described the Markoye Shear Zone and 
the  Takabangou  Shear  Zone,  which  trend  NNE  and  are  steeply-east  dipping. Hein  (2010) 
10",llm,PLACE,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,Tambao,45,"more than a 1.9 Ga hiatus in the sedimentary sequence of the belt. This ferricrete is overlain 
by recent, unconsolidated aeolian sediments and alluvium which make up most of the recent 
stratigraphy of the OGGB. 39Ar-Ar40 age dating of laterite at Tambão, north of the field area, 
suggested  that  the  last  period  of  weathering  and  oxidation  was  between  18  Ma  and  3  Ma 
which was the time the iron-rich laterites formed (Beauvais et al., 2008). This weathering is a 
reworking  of  previously  formed  bauxite  deposits  from  a  tropical  palaeo-climate  that 
dominated  the  region  approximately  60  Ma. Mechanical  weathering  dominated  the  last  18 
Ma and ultimately produced the glacis that are seen today (Beauvais et al., 2008). The laterite 
and ferricrete form part of the stratigraphy in the field area.",llm,PLACE,14.7788614,0.0384507,"Tambao, Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Tin Taradat,11,"Needham  et  al. (1988)  stated  that  these  interbedded  units  make  up  only  a 
portion of the Bouma Cycle from a turbiditic origin. 3.3. Intrusions 
Tshibubudze et al. (2009) studied and described the intrusive bodies in the northern region of 
Burkina  Faso. The  Tin  Taradat  granodiorite  tonalite  is  intruded  by  the  Yacouba  Mafic 
Complex  (layered  pyroxenite  and  gabbro  suite).",llm,PLACE,14.6562836,0.1646254,"Ti-n-Taradat, Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,University of Bergen,57,"J., (2005). Sedimentary architecture 
of a Plio-Pleistocene proto-back-arc basin: Wanganui Basin, New Zealand. Sedimentary 
Geology, 181, 107-145. Ravanas,  R.,  (1991). A  sedimentological,  geochemical  and  provenance  study  of  the 
Kalvag  Melange,  western  Norwegian  Caledonides,  Thesis  (unpublished). University  of 
Bergen, 212 pp.",llm,PLACE,60.3809342,5.3313021,"University of Bergen, O.J. Brochs gate, Sydnes, Bergenhus, Bergen, Vestland, 5006, Norway",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,WAC,5,"(2004)  concluded  that  the 
Goren  Greenstone  Belt  of  north-east  Burkina  Faso  is  made  up  of  metamorphosed  volcanic 
and pyroclastic rock units that are intercalated with metasedimentary rocks, thus revising the 
type section stratigraphy of that belt. This research focuses on different geological aspects and provides a holistic study of the field 
area. Due  to  the  lack  of  field  work  in  the  region,  basic  stratigraphy  is  not  known  in  many 
parts  of  the  WAC. However,  Tshibubudze  and  Hein  (in  review)  have  established  a 
stratigraphy  for  the  OGGB  in  a  large  way. The  study  area  characterizes  the  greywacke 
sequence,  establishes  its  internal  stratigraphy  and  looks  at  its  relationships  with  intrusive 
rocks that crop out throughout the region. The rocks in the field area are well exposed which 
is not the case for other parts of the belt, making correlation difficult.",llm,PLACE,22.2775843,114.1728604,"Wan Chai, Hennessy Road, Wan Chai South, Wan Chai, Wan Chai District, Hong Kong Island, Hong Kong, China",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Wanganui Basin,"10,10,43","A similar, modern environment exists in the Wanganui Basin in New Zealand. The Wanganui 
Basin is a shallow marine environment from the Plio-Pleistocene and exhibits a full range of 
sedimentary facies. It is still being in-filled today with sediment from an active volcanic arc 
(Carter and Naish.,  1998). Thick sequences of  greywacke and thin conglomerate beds from 
the Mezozoic are deposited in the 5 km deep basin and overlie basement rocks (Proust et al., 
2005). The basin is interpreted to occupy a back-arc setting today at the convergent margin of 
the  Pacific  and  Australian  plates,  where  rapid  deposition  has  taken  place  due  to  eustatic 
changes  (Carter  and  Naish.,  1998). The  Wanganui  Basin  is  infilled  with  shales,  sandstones 
and  thick  greywacke  sequences  with  intercalated  conglomerate  beds. || The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation. || This resulted 
in thick units of greywacke being deposited which is similar and therefore significant for the 
East  Markoye  region. The  tectonic  setting  of  the  Wanganui  Basin  is  described  in  detail  by 
Proust  et  al. (2005). They  explained  that  the  basin  is  situated  on  the  Australian  Plate 
approximately  200  km  behind  an  active  zone  of  subduction. In  this  subduction  zone,  the 
Pacific  Plate  is  thrust  beneath  the  Australian  Plate  obliquely. The  angle  of  subduction  has 
remained constant for about 25 million years and is responsible for the creation of large fault 
systems that lie between the fore-arc basin and the Wanganui Basin. || according to Leube et al. (1990) and Milesi et al. (1991) is classified as being predominantly 
conglomerate units with smaller sandstone and phyllite units. The  formation  of  thick  greywacke  sequences  generally  relates  to  rapid  deposition  as  to 
disallow  sorting  of  material. In  review  of  large  greywacke  units  in  modern  day  or  recent 
geological  environments,  the  Wanganui  Basin  in  New  Zealand  is  described  by  Carter  and 
Naish  (1998)  and  Proust  et  al. (2005)  as  a  shallow  marine  environment  that  is  Plio-
Pleistocene  in  age. || The  basin  demonstrates  a  full  range  of  sedimentary  facies. Carter  and 
Naish  (1998)  identified  that  equal  amounts  of  sedimentation  and  subsidence  are  necessary. Uplift  and  subsidence  were,  in  the  case  of  the  Wanganui  Basin,  controlled  by  eustatic 
changes which created an environment prone to rapid deposition. The Wanganui Basin sits in 
a  back-arc  setting  at  the  convergence  of  the  Pacific  Plate  with  the  Australian  Plate. It  is 
possible  that  its  formation  occurred  in  the  same  environment. Lithospheric  loading  and 
downwarping created by adjacent subduction is credited with basin formation.","llm,rules",GEOLOGICAL_UNIT,-39.310176,175.53508,"South East Basin, Ruapehu District, Manawatū-Whanganui, New Zealand",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,"Wanganui Basin, New Zealand","53,57","J., (2005). Sedimentary architecture 
of a Plio-Pleistocene proto-back-arc basin: Wanganui Basin, New Zealand. Sedimentary 
Geology, 181, 107-145. Ravanas,  R.,  (1991). A  sedimentological,  geochemical  and  provenance  study  of  the 
Kalvag  Melange,  western  Norwegian  Caledonides,  Thesis  (unpublished). University  of 
Bergen, 212 pp. || R.,  (1998). A  review  of  Wanganui  Basin,  New  Zealand: 
global 
reference 
section 
for 
shallow  marine,  Plio–Pleistocene 
(2.5–0  Ma) 
cyclostratigraphy. Sedimentary Geology, 122, 37-52. Davis,  D. W.,  Hirdes,  W.,  Schaltegger,  Nunoo,  A.,  (1994). U–Pb  age  constraints  on 
deposition and provenance of Birimian and gold-bearing Tarkwaian sediments in Ghana, 
West Africa.",llm,GEOLOGICAL_UNIT,-41.5000831,172.8344077,New Zealand,APPROXIMATE,
2011_Peters_East Markoye_2011.txt,West Africa,"52,52,53,55","Chemical and physical erosion 
rhythms  of  the  West  African  Cenozoic  morphogenesis:  The  39Ar-40Ar  dating  of 
supergene K-Mn oxides. Journal of Geophysical Research, 113, 1-15. Beziat, D., Dubois, M., Debat, P., Nikiema, S., Salvi, S., Tollon, F., (2008). Gold 
metallogeny  in  the  Birimian  craton  of  Burkina  Faso  (West  Africa). Journal  of  African 
Earth Sciences, 50, 215–233. Boggs, S., (2006). || Principles of Sedimentology and stratigraphy: Fourth Edition, Pearson 
Prentice Hall, New Jersey, 662 pp. Bossiere,  G.,  Bonkoungou,  I.,  Peucat,  J. J.,  Pupin,  J. P.,  (1996). Origin  and  age  of 
Palaeoproterozoic  conglomerates  and  sandstones  of  the  Tarkwaian  Group  in  Burkina 
Faso, West Africa. Precambrian Research, 80, 153-172. || R.,  (1998). A  review  of  Wanganui  Basin,  New  Zealand: 
global 
reference 
section 
for 
shallow  marine,  Plio–Pleistocene 
(2.5–0  Ma) 
cyclostratigraphy. Sedimentary Geology, 122, 37-52. Davis,  D. W.,  Hirdes,  W.,  Schaltegger,  Nunoo,  A.,  (1994). U–Pb  age  constraints  on 
deposition and provenance of Birimian and gold-bearing Tarkwaian sediments in Ghana, 
West Africa. || W.,  Ludtke, G., Konan,  G., (1996). Two  generations  of Birimian 
(Paleoproterozoic)  volcanic  belts 
in  north-eastern  Cote  d’Ivoire  (West  Africa): 
consequences for the Birimian controversy’. Precambrian Research, 80, 173–191. Junner, N.R., (1935). Gold in the gold coast, Ghana Geological Survey Memoir, No. 4, 
67pp.","llm,rules",PLACE,47.3138746,5.0488196,"West Africa, Rue d'Auxonne, Faubourg Saint-Pierre, Université, Dijon, Côte-d'Or, Bourgogne – Franche-Comté, Metropolitan France, 21000, France",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,West African Craton,"11,5,57,58,9,5","3.0. Literature Review/Regional Geology 
3.1. Stratigraphy 
According to Harcöuet et al. (2007) in Hein (2010), the West African Craton (WAC) is made 
up  of  Palaeoproterozoic  volcaniclastics  and  metasediments  that  overlie  an  inferred  granite 
basement that is Archaean in age. Tshibubudze et al. (2009) and Hirdes et al. || Evolution of a Paleoproterozoic ‘‘weak type” orogeny in the West African Craton (Ivory 
Coast). Tectonophysics, 477, 145–159. Vernon, R. H., Clarke, G. L., (2008). Principles of metamorphic geology. || It  therefore  lacked  any  detailed  geological  interpretation. Hein et al. (2004), Tshibubudze et al. (2009) and Hein (2010) all referred to the controversy 
of stratigraphic “way up” in the West African Craton (WAC). Hirdes et al. (1996) concluded 
that the upper sequence of the Birimian is younger than the lower, whilst Milesi et al. || Pawlig, S., Gueye, M., Klischies, R., Schwarz, S., Wemmer, K., Siegesmund, S., (2006). Geochemical and Sr–Nd isotopic data on the Birimian of the Kedougou-Kenieba Inlier 
(Eastern Senegal): implications on the Palaeoproterozoic evolution of the West African 
Craton. South African Journal of Geology, 109, 411–427. Proust, J. N., Lamarche, G., Nodder, S., Kamp, P. J. || Porphyritic monzonite dykes were identified in the north east part of 
Burkina Faso and these are the subject of current geochronological studies at the University 
of Western Australia (Tshibubudze and Hein, in review). 3.4. Regional Tectonics 
The tectonism of the West African Craton has been studied in detail by Hirdes et al. (1996), 
Feybesse et al. (2006), Tshibubudze et al. (2009), Hein (2010) and Tshibubudze and Hein (in 
review). || It  therefore  lacked  any  detailed  geological  interpretation. Hein et al. (2004), Tshibubudze et al. (2009) and Hein (2010) all referred to the controversy 
of stratigraphic “way up” in the West African Craton (WAC). Hirdes et al. (1996) concluded 
that the upper sequence of the Birimian is younger than the lower, whilst Milesi et al.","llm,rules",GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,West African craton,"55,57","Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts. || Tshibubudze,  A.,  Hein,  K.A.A.,  in  review. Structural  setting  of  gold  deposits  in  the 
Oudalan-Gourouol greenstone belt east of the Markoye Shear Zone, West African craton. Precambrian Research. Vidal, M., Gumaix, C., Cagnard, F., Pouclet, A., Ouattara, G., Pichon, M., (2009). 56",llm,GEOLOGICAL_UNIT,-28.8166236,24.991639,South Africa,APPROXIMATE,
2011_Peters_East Markoye_2011.txt,Yacouba Mafic Complex,11,"Needham  et  al. (1988)  stated  that  these  interbedded  units  make  up  only  a 
portion of the Bouma Cycle from a turbiditic origin. 3.3. Intrusions 
Tshibubudze et al. (2009) studied and described the intrusive bodies in the northern region of 
Burkina  Faso. The  Tin  Taradat  granodiorite  tonalite  is  intruded  by  the  Yacouba  Mafic 
Complex  (layered  pyroxenite  and  gabbro  suite).",llm,GEOLOGICAL_UNIT,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,east Markoye,42,"10.0. Discussion 
The  WAC,  namely  the  Birimian  Supergroup,  consists  of  many  island  arc  terranes  that 
underwent terrane accretion (2300-2250 Ma). This occurred during the process of subduction, 
thus  creating  a  felsic  continental  crust  due  to  its  association  with  TTG,  calc-alkaline 
plutonism (Klein and Moura., 2009). Following this, other cratonic blocks  which formed in 
the  same  way,  collided  with  the  accreted  arcs  to  form  orogenic  belts  and  the  closure  of  an 
oceanic basin. The Eburnean Orogeny is an example of this process (Hirdes et al., 1996; Hein 
et al., 2004; Feybesse et al., 2006). The OGGB is one of the island arc terranes, and the east 
Markoye  region  is  most  likely  a  small,  but  proximal  to  the  source,  portion  of  the  back-arc 
basin.",llm,PLACE,14.7095001,0.0948661,"Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,east and south-east of the town of Markoye,21,"5.0. Lithologies 
The geology of the study area consists of metamorphosed and folded sedimentary sequences 
as well as igneous intrusions. The geology is best expressed on ridges to the east and south-
east of the town of Markoye. In-situ outcrop is difficult to locate because approximately 95 % 
of the exposed rock mass is made up of dislodged boulders and blocks (Figs. 6 a & b). This 
made  retrieving  accurate  measurements  difficult.",llm,APPROXIMATE,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,east of the Markoye Shear,57,"Tshibubudze,  A.,  Hein,  K.A.A.,  in  review. Structural  setting  of  gold  deposits  in  the 
Oudalan-Gourouol greenstone belt east of the Markoye Shear Zone, West African craton. Precambrian Research. Vidal, M., Gumaix, C., Cagnard, F., Pouclet, A., Ouattara, G., Pichon, M., (2009). 56",llm,APPROXIMATE,,,no-geocode-result,no-geocode-result,
2011_Peters_East Markoye_2011.txt,gold coast,55,"W.,  Ludtke, G., Konan,  G., (1996). Two  generations  of Birimian 
(Paleoproterozoic)  volcanic  belts 
in  north-eastern  Cote  d’Ivoire  (West  Africa): 
consequences for the Birimian controversy’. Precambrian Research, 80, 173–191. Junner, N.R., (1935). Gold in the gold coast, Ghana Geological Survey Memoir, No. 4, 
67pp.",llm,PLACE,-28.0023731,153.4145987,"Gold Coast City, Queensland, Australia",APPROXIMATE,
2011_Peters_East Markoye_2011.txt,north east part of Burkina Faso,11,"Porphyritic monzonite dykes were identified in the north east part of 
Burkina Faso and these are the subject of current geochronological studies at the University 
of Western Australia (Tshibubudze and Hein, in review). 3.4. Regional Tectonics 
The tectonism of the West African Craton has been studied in detail by Hirdes et al. (1996), 
Feybesse et al. (2006), Tshibubudze et al. (2009), Hein (2010) and Tshibubudze and Hein (in 
review).",llm,APPROXIMATE,12.0753083,-1.6880314,Burkina Faso,APPROXIMATE,
2011_Peters_East Markoye_2011.txt,north of the Essakane goldfield,28,"the rock and is rimmed by hornblende. Chlorite replaces hornblende. There is a high quartz 
concentration (~85-90 %) in a number of the granodiorite samples, which can interpreted as 
crustal contamination or wall-rock interaction during emplacement. The  dykes  crop  out  throughout  the  OGGB  and  host  gold  mineralisation  just  north  of  the 
Essakane  goldfield  (Tshibubudze  and  Hein,  in  review). They  are  deuterically  altered 
indicating low temperature metasomatism related to primary mineral changes in the magma 
before  solidification. The  crystals  remain  the  same  in  composition  but  are  essentially 
destroyed as the mineral begins to break down compositionally (Neuerburg, 1958).",llm,APPROXIMATE,,,no-geocode-result,no-geocode-result,
