filename,location,pages,mentions,source,location_type,geocode_lat,geocode_lon,geocode_str,geocode_type
2014_MSc_YOSSI.txt,Fatou Fold,35,"4.2.10. The thorium map 
The  thorium  map  is  presented  in  Figure  4.15. This  image  enabled  the  confirmation  of  certain 
attributes  presented  in  Figure  4.13. The  attributes  in  Figure  4.13  that  coincides  with  Figure  4.15 
includes:  
  Kalana-Kondiaran Fold zones and Fatou Fold zone.   Banifing and Syama Shear zones 
  Yanfolila, Menankoro, Kadiolo-Fourou Faults 
4.2.11. The Uranium map 
The Figure 4.16 present the Uranium maps of the study area.",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Fatou Fold,35,"4.2.10. The thorium map 
The  thorium  map  is  presented  in  Figure  4.15. This  image  enabled  the  confirmation  of  certain 
attributes  presented  in  Figure  4.13. The  attributes  in  Figure  4.13  that  coincides  with  Figure  4.15 
includes:  
  Kalana-Kondiaran Fold zones and Fatou Fold zone.   Banifing and Syama Shear zones 
  Yanfolila, Menankoro, Kadiolo-Fourou Faults 
4.2.11. The Uranium map 
The Figure 4.16 present the Uranium maps of the study area.",llm,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Fatou Shear,33,"  The  Madina  Fault  trends  NE. It  crosscuts  the  Kalana-Kodiaran  fold,  Bougouni  and 
Kolondieba belt and Banifing Shear Zone.   The Menankoro Fault  which  crosscuts the Banifing and Yanfolila-Kalana Shear Zone,  the 
Bougouni belt, Mandiana-Yanfolila and Madina Fault. This fault is a NW trending.   The  Kadiolo-Fourou Fault which trends NW  and crosscuts  the Kadiolo, Syama  and Fatou 
Shear Zone.   The Koumatou Morila Fault which trends NW and crosscuts the Banifing and Fatou Shear 
Zone.","llm,rules",PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Fatou shear,"31,33","  Domain 2 - A northeast to east domain that is characterized by moderate magnetic mineral 
content  and  moderate  to  high  density  mineral. It  possible  to  identify  the  NE  trending 
Banifing, Fatou and Syama shear zones, and approximately EW trending dykes (Figure 4.5).   Domain 3 - A domain located between the southeast domain, and northeast to east domain 
that is characterized by  moderate magnetic mineral content and moderate intensity gravity 
signature. The first vertical derivative of TMI enabled the identification of Yanfolila-Kalana 
shear zone; Yanfolila belt and Kalana-Kodiaran fold (Figure 4.5).   Domain 4 - A northwest domain that is characterized by low magnetic mineral content and 
high intensity gravity zone. This domain includes the Yanfolila Fault and Siguiri Shear Zone 
(Figure 4.5). ||   Farako  Fault  which  trends  NE  and  crosscut  the  Banifing  and  Fatou  shear  zones,  and 
Bougouni belt. The NW trend highlighted with the first derivative map of Bouguer anomalies is confirmed by 
Menankoro Fault (Figure 4.6). Furthermore,  Figure  4.8  enabled  enhancement  of  as  series  EW  trending  lineaments  that  were 
extracted from the Upward Continuation of the TMI (Figure 4.3), Magnetic First Vertical Derivative 
(Figure 4.5) and Analytical Signal (Figure 4.7), and interpreted as dykes. The relative age of the dykes 
could also be established and divided into two groups. The group one was composed of dyke (1, 2, 3 
and 4) and located in the northern of the area (Figure 4.8). The group two was composed of dykes (5, 
6, 7, 8, 9 and 10) and located in the southern part of the area (Figure 4.8).",llm,PLACE,39.859574,116.5057156,"Fatou, Fatou Road, Taozhuang, Fatou, Guanzhuang, Chaoyang District, Beijing, 100023, China",APPROXIMATE
2014_MSc_YOSSI.txt,Fatou shear zones,32,"  Linear trend that characterized the Yanfolila-Kalana, Banifing and Fatou shear zones.   Individualization of attributes that were interpreted as folds including the Kalana-Kodiaran, 
Farako and Ouelessebougou folds. Additionally a series of regional scale faults/discontinuities can be extracted including; 
  The Yanfolila Fault which trends NW.   The  Mandiana-Yanfolila  Fault  which  trends  NNE. It  crosscuts  the  Yanfolila-Kalana  shear 
zone and separates the Ouelessebougou and Kalana-Kodiaran fold. 35",llm,GEOLOGICAL_UNIT,39.859574,116.5057156,"Fatou, Fatou Road, Taozhuang, Fatou, Guanzhuang, Chaoyang District, Beijing, 100023, China",APPROXIMATE
2014_MSc_YOSSI.txt,Fie,9,"These  rivers  include  the  Bafing  River,  Niger  River  (at 
Kouroussa,  Siguiri)  and  its  tributaries  Sankarani,  Fié,  Tinkisso  (at  Faranah),  Mafou,  Dion  and 
Niandan (in Kissidougou) and Milo (in Kankan). In Mali, the study area is traversed by the tributaries 
of the Niger River including the Sankarani in the north that debouches into the Niger River upstream 
12",llm,PLACE,59.5347796,-1.6284978,"Fair Isle Airfield, To Puffin Rookery, Shetland, Scotland, ZE2 9JU, United Kingdom",APPROXIMATE
2014_MSc_YOSSI.txt,France,12,"DMA:    
Defence Mapping Agency (USA) 
DNRGH: 
Direction National de la Recherche Géologique et des Hydrocarbures  
DNGM : 
Direction Nationale de la Géologie et des Mine. GRAV:  
Gravity or Gravimetric 
GPS:  
IGN:  
Global Positioning System 
Institut Géographique National (France) 
MAG:   
Magnetic 
ORSTOM:   Office de la Recherche Scientifique et Technique Outre-Mer  
TMI:    
TTG:    
WAC:   
Total Magnetic Intensity 
Tonalite Trondjemite Granodiorite 
West Africa Craton 
15",rules,PLACE,46.603354,1.8883335,France,APPROXIMATE
2014_MSc_YOSSI.txt,Gawler,17,"Geophysical interpretations in the regional scale 
Regional scale geophysical studies have been conducted in Burkina Faso by Mickus (2008) and 
Metelka et al. (2010) and in the Gawler craton in Australia by Stewart and Betts (2010). A large scale 
study  was  the  gravimetric  analysis  conducted  in  Burkina  Faso  by  Mickus  (2008). The  goal  was  to 
control the relation between the gravimetric anomalies and metal deposits throughout Burkina Faso. This study highlighted the use of the geophysical datasets on a large scale and the use of geological 
data in direct modelling even in the absence of geological data. The studies of Metelka et al.",rules,PLACE,-34.5973311,138.7448933,"Gawler, Adelaide, Town of Gawler, South Australia, 5118, Australia",APPROXIMATE
2014_MSc_YOSSI.txt,Gawler craton in Australia,17,"(2010) from the west of Burkina Faso demonstrated the importance 
of airborne data interpretation in reconstruction of the geology of southwest Burkina Faso where for 
the most part, there is little outcrop. It was possible to resolve lithology and structures. The  study  in  the  Gawler  craton  in  Australia  by  Stewart  and  Betts  (2010)  was  based  on  the 
analysis  of  shear  zones  with  interpretation  of  the  geophysical  data  by  direct  modelling. Geological 
data was used as a constraint in building the forward model. The results of this study demonstrated 
that  interpretations  by  forward  modelling,  across  large  regions  with  little  or  absent  outcrop,  can  be 
extremely useful when building tectonic models. In  a  similar  way,  this  study  will use  large-scale geophysical  airborne data  for interpretation by 
modelling  of  southern  Mali  into  northeast  Guinea,  as  a  case  study  region,  where  there  is  currently 
limited geological data. || Geophysical interpretations in the regional scale 
Regional scale geophysical studies have been conducted in Burkina Faso by Mickus (2008) and 
Metelka et al. (2010) and in the Gawler craton in Australia by Stewart and Betts (2010). A large scale 
study  was  the  gravimetric  analysis  conducted  in  Burkina  Faso  by  Mickus  (2008). The  goal  was  to 
control the relation between the gravimetric anomalies and metal deposits throughout Burkina Faso. This study highlighted the use of the geophysical datasets on a large scale and the use of geological 
data in direct modelling even in the absence of geological data. The studies of Metelka et al.",llm,GEOLOGICAL_UNIT,-24.7761086,134.755,Australia,APPROXIMATE
2014_MSc_YOSSI.txt,Geosoft,20,"Geophysical data processing and attribute extraction 
In this study, images created from reprocessed magnetic and gravity raw line data were combined 
with radiometric grid data from SYSMIN. The gravity data were stitched to form one database and 
resampled. The gravity data included gravity values,  Bouguer anomaly values and free air anomaly 
values. They were gridded using 1000m grid cells and 4000m for blanking distance to fill the dummy 
spaces. From  this,  gridding  filters  were  used  on  the  new  resampled  gravity  grid  to  highlight 
geophysical attributes as discussed in this chapter. The minimum curvature algorithm in GEOSOFT 
6.4® was used to grid the gravity data.",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Geosoft®,20,"Key areas for inversion modelling were 
selected from this high confidence level map and included the **********. 3.4. Fact geology attributes extraction 
Fact geology attributes (quantitative data) were extracted from georeferenced geological (raster) 
maps. Geological maps were compiled in MapInfo® version 11.0 or ArcGIS® version 10.03. Images 
from  reports  were  imported  into  GEOSOFT®  v  6.4  and  georeferenced. All  maps  and  images  were 
23",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Ghana,"14,14,15","These  phases  included  greenschist  facies 
metamorphism, following by granitoid emplacement causing the medium pressure of metamorphism. The last step was thrusting. As for Baratoux et al., 2014, the Southwest of Burkina is characterised by 
two phases. These phases include a regional greenschist to lower amphibolite facies metamorphism 
and intense folding in the early-Eburnean deformation. In Ghana, quartzite, pelite, quartzofeldspathic 
and granitic gneisses up to 2150Ma (de Kock et al., 2012) were found under static crustal condition. Several deformation episodes were also found. || These  phases  included  greenschist  facies 
metamorphism, following by granitoid emplacement causing the medium pressure of metamorphism. The last step was thrusting. As for Baratoux et al., 2014, the Southwest of Burkina is characterised by 
two phases. These phases include a regional greenschist to lower amphibolite facies metamorphism 
and intense folding in the early-Eburnean deformation. In Ghana, quartzite, pelite, quartzofeldspathic 
and granitic gneisses up to 2150Ma (de Kock et al., 2012) were found under static crustal condition. Several deformation episodes were also found. || craton, and (2) a phase of transcurrent tectonics characterized by regional scale faults (Lompo, 2010) 
and also a tectonic evolution of oceanic crust and continental crust with Archaean basement (Hirdes 
and Davis, 2002). Tectonic events recognized in the Baoulé-Mossi domain include:  
1. Deformation, during the Tangaean, Eburnean I and Eoeburnean at approximately 2190-2140 
Ma as recognised in the northeast of Burkina Faso by Tshibubudze et al. (2009), Hein (2010) 
and  Tshibubudze  and  Hein  (2013),  and  in  Ghana  by  Allibone  et  al.,  2002;  de  Kock  et  al. (2011,  2012). This  event  corresponds  to  accretion  tectonics  and  was  accompanied  by  the 
emplacement  of  syn-tectonic  TTG  suite  granitoids  (Tshibubudze  and  Hein,  2013)  from  a 
subduction slab, or the mafic lower crust (Baratoux et al., 2011); 
2.","llm,rules",PLACE,8.0300284,-1.0800271,Ghana,APPROXIMATE
2014_MSc_YOSSI.txt,Gilbert,24,"The upward-continuation defined by Gilbert and Galdeano (1985) as a low pass filter and it 
thus  enhances  low  frequency  components  of  the  data  at  the  expense  of  high  frequency 
attenuation. Mathematically,  the  filter can be described  as  follows  by  Gilbert  and  Galdeano 
(1985) in equation 3.1 
𝐴𝑧(𝑢, 𝑣) = 𝐴0(𝑢, 𝑣)𝑒−𝑘𝑧                     (𝐸𝑞𝑢𝑎𝑡𝑖𝑜𝑛 3.1) 
Where  k  is  the  wavenumber  and  equal  to  2,  z  is  the  continuation  height. The  upward-
continuation  filter  smooths  the  potential  field  data  by  highlighting  the  long  wavelength 
through  the  elimination  of  short  wavelengths. The  short  wavelengths  could  correspond  to 
shallow sources while long wavelengths could result from deep buried sources. The upward-
continuation  filter  was  therefore  used  to  remove  shallow  or  near  surface  effects  such  as 
ferricrete, and enhance the regional deep features. The  upward  continuation method  seems  to  work quite  well  with the  magnetic  grid  when  compared 
with the gridded data from the same area.",rules,PLACE,33.3527632,-111.789037,"Gilbert, Maricopa County, Arizona, United States",APPROXIMATE
2014_MSc_YOSSI.txt,Girard,16,"The 
basin  is  composed  of  shale,  sandstone,  greywacke,  and  intercalated  volcano-sedimentary  rocks 
(Feybesse et al., 2006a; Parker and Wilkinson, 2011). The NW-trending Bougouni belt (Figure 2.2) of 
Girard et al. (1998) and Randgold (2008) is situated in the southeast of the Bougouni basin. The NE-
trending Massigui belt of Girard et al. (1998) is situated in the NE of the basin and is composed of 
porphyry rhyodacites with basalt, breccia and conglomerate units (Kušnir, 1989; Girard et al., 1998). The Banifing shear zone separates the Bougouni basin to the west from the Bagoé basin to the 
east (Figure 2.4).",rules,PLACE,37.5111596,-94.8380215,"Girard, Crawford County, Kansas, 66743, United States",APPROXIMATE
2014_MSc_YOSSI.txt,Gravimetric,12,"DMA:    
Defence Mapping Agency (USA) 
DNRGH: 
Direction National de la Recherche Géologique et des Hydrocarbures  
DNGM : 
Direction Nationale de la Géologie et des Mine. GRAV:  
Gravity or Gravimetric 
GPS:  
IGN:  
Global Positioning System 
Institut Géographique National (France) 
MAG:   
Magnetic 
ORSTOM:   Office de la Recherche Scientifique et Technique Outre-Mer  
TMI:    
TTG:    
WAC:   
Total Magnetic Intensity 
Tonalite Trondjemite Granodiorite 
West Africa Craton 
15",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Guinea,"18,19,20,9,9","In Guinea it included geological maps of the Sirakoro (Egal et al., 1999a; Costea et 
al.,  1999),  Siguiri  (Egal  et  al.,  1999b),  Kankan  (Feybesse  et  al.,  1999),  Falama  (Lahondère  et  al., 
1999a;  Iliescu  et  al.,  1999)  and  Faraba  sheets  (Lahondère  et  al.,  1999b)  (Figure  1.3). There  are  no 
geology technical reports available at the regional scale for Guinea. In Mali, maps include the Kadiolo 
or  Niellé  (Kusnir  et  al.,  1986)  Massigui  (Claessens  et  al.,  1988)  and  Kadiana  or  Tingrela  sheets 
(Kusnir  et  al.,  1989),  and  additionally  the  Yanfolila,  Tienko,  Bougouni,  Massigui,  Tingréla,  Nielle, 
Bamako East and Bamako West sheets of Feybesse et al. (2006) (Figure 1.3) The reports include the 
geological map of Mali by  Girard et al. (1998), the geophysical data interpretation of southern Mali 
by  Randgold  (2007,  2008),  a  technical  report  by  Parker  and  Wilkinson  (2011)  and  finally,  a 
geological  map  produced  by  Miller  et  al. (2013)  covering  the  entire  study  area  (southern  Mali  and 
northeast of Guinea). || In Guinea, the data were collected by High-Sense Geophysics Ltd for the Ministère des 
Mines  Géologie  et  de  l’Environnement  de  Guinée  between  1997  and  1998. In  Mali,  the  data  was 
collected by Kevron Pty Ltd for the Ministère de Mines de l’Energie et de l’Eau between 2000 and 
2001. The  line  spacing  for  both  surveys  were  400  m. The  survey  lines  were  orientated  135  degree 
north  and  315  degree  north,  and  80  m  for  the  average  flight  altitude. Base  lines  were  3000  m. Radiometrics were also collected at the same time with the magnetic data. || It 
includes  the  1:200,000  map  sheets  of  Yanfolila,  Tienko,  Bougouni,  Bamako  east,  Bamako  west, 
Tingrela, Massigui and Nielle in Mali, and 1:200,000 map sheets of Siguiri, Sirakoro, Faraba, Kankan 
and Falama in Guinea (Figure 1.3) (IGN, 1993). The topography in the east of the study area is dominated by a set of slightly inclined plateaus 
with low mountains and extensive plains. In the west of the study area, the topography is dominated 
by tabular massifs and cliffs that attain 900m elevation. Undulating plains occur between the massifs 
at 400 to 450m elevation above sea level. The cliffs of the Kenedougou massif rise to 800m. Hydrographically, the Guinean portion of the study area hosts a number of rivers that have their 
source  in  the  elevated  plateaus  of  Guinea. || Magnetic data  for Mali  and  Guinea  were  merged  into  a  single  magnetic database  covering the 
entire study area. The geographical coordinates were calculated using GEOSOFT 6.4®, which helped 
to determine the inclination and declination of each point in the database. The magnetic image was 
created using minimum curvature algorithm in GEOSOFT 6.4® with 200 cell size. This grid was used 
for image processing. Radiometric data for Mali and Guinea were merged into one grid. The potassium, thorium and 
uranium grids were created by FUGRO Airborne Survey Pty Ltd. || The data 
were  surveyed  by  ORSTOM  (Office  de  la  Recherché  Scientifique  et  Technique  Outre-Mer)  in 
collaboration with DMA (Defence Mapping Agency) and IGN (Institut Géographique National). The 
gravity  data  is  divided  into  two  surveys  (Albouy  et  al.,  1989)  with  4  km  spacing  between  station 
points  in  Guinea,  and  3  km  spacing  between  station  points  in  Mali. The  Bouguer  anomaly  was 
calculated with the POTSDAM 1930 system for 2.67 densities. An example of the gravity data sheets 
is presented in Appendix A. 2. Magnetic, radiometric and topography data were acquired by SAGAX Afrique specifically for use 
in this project. || when choosing a reliable model that matches and responds well to the real distribution of subsurface 
properties among a multitude of other solutions. Also  most  geological  structures  are  not  detectable  by  only  one  geophysical  method,  which 
therefore  requires  a  combination  of  several  geophysical  methods  to  constrain  structures  and 
geological  domains. The  combination  of  geophysical  methods  is  an  optimization  that  supports  the 
geophysical interpretation and contributes in determining the geological elements that are important in 
developing an understanding of the subsurface geology. The limitation in optimisation is the cost of 
applying multiple geophysical techniques and methods. With this in mind, this project aims to use a combination of geophysical methods for modelling 
by integrating the available geological data to build a 3D geophysical model of the study area, and to 
interpret  geological  structures  and  geological  domains. Specifically,  the  aims  are  to  (1)  establish 
tectonic domains in the south of Mali and northeast of Guinea; (2) to determine if structures (shears, 
faults, etc.) beneath the thin sedimentary cover (up to 100m) potential to host structurally-hosted gold 
mineralization  for  known  gold  deposit;  and  (3)  constrain  a  strato-tectonic  history  for  the  region  of 
study  from  extracted  geophysical  attributes.","llm,rules",PLACE,10.7226226,-10.7083587,Guinea,APPROXIMATE
2014_MSc_YOSSI.txt,Guinée,18,"In Guinea, the data were collected by High-Sense Geophysics Ltd for the Ministère des 
Mines  Géologie  et  de  l’Environnement  de  Guinée  between  1997  and  1998. In  Mali,  the  data  was 
collected by Kevron Pty Ltd for the Ministère de Mines de l’Energie et de l’Eau between 2000 and 
2001. The  line  spacing  for  both  surveys  were  400  m. The  survey  lines  were  orientated  135  degree 
north  and  315  degree  north,  and  80  m  for  the  average  flight  altitude. Base  lines  were  3000  m. Radiometrics were also collected at the same time with the magnetic data.",rules,PLACE,10.7226226,-10.7083587,Guinea,APPROXIMATE
2014_MSc_YOSSI.txt,Gunn,23,"6. Presentation of the results of the inversion model  and commentary about the accuracy within the 
solution space. 3.7. Image processing techniques 
Image processing techniques are used worldwide in potential field studies to enhance detection of 
subtle  features  that  cannot  be  identified  on  the  conventional  gravity  and  magnetic  anomaly  maps. They allow the extraction of the maximum information from geophysical data by transforming values 
into profiles, contours and grids (Milligan and Gunn, 1997). Image processing techniques are derived 
from  mathematical  principles  from  the  geophysical  data  and  are  used  to  remove  the  unwanted 
information (noise) in the data to improve the signal-to-noise ratio (SNR).",rules,PLACE,-12.4854786,130.9928365,"Gunn, Palmerston, City of Palmerston, Northern Territory, 0832, Australia",APPROXIMATE
2014_MSc_YOSSI.txt,Intensity Tonalite Trondjemite Granodiorite West Africa Craton,12,"DMA:    
Defence Mapping Agency (USA) 
DNRGH: 
Direction National de la Recherche Géologique et des Hydrocarbures  
DNGM : 
Direction Nationale de la Géologie et des Mine. GRAV:  
Gravity or Gravimetric 
GPS:  
IGN:  
Global Positioning System 
Institut Géographique National (France) 
MAG:   
Magnetic 
ORSTOM:   Office de la Recherche Scientifique et Technique Outre-Mer  
TMI:    
TTG:    
WAC:   
Total Magnetic Intensity 
Tonalite Trondjemite Granodiorite 
West Africa Craton 
15",rules,APPROXIMATE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Ivory Coast,16,"The  basin  is  bordered  by  the  Yanfolila  granites  in 
Mali (Figure 2.3). The  Yanfolila  belt  is  the  northwest-trending  extension  in  Mali  of  the  Ziemougoula  volcano-
sedimentary belt in Guinea and the Ivory Coast (Figure 2.2). The Yanfolila belt and several outliers 
are composed of massive mafic volcanic rock (Girard et al., 1998; Parker and Wilkinson, 2011). The 
Yanfolila  belt  is  crosscut  by  the  northerly  trending  Yanfolila  shear  zone  in  Figure  2.2  (Randgold, 
2008) which separates the Siguiri basin from the Bougouni Basin. The  Bougouni  basin  (locally  called  the  Bougouni-Kerekoro  basin)  is  situated  between  the 
Yanfolila  and  Banifing  shear  zones  (Figure  2.2  and  2.3). The  basin  is  intruded  by  a  TTG  suite 
batholith located in the centre and north and granite plutons (Girard et al., 1998, Miller, 2013). || The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19","llm,rules",PLACE,7.9897371,-5.5679458,Côte d'Ivoire,APPROXIMATE
2014_MSc_YOSSI.txt,Kadiana,"16,19","In Guinea it included geological maps of the Sirakoro (Egal et al., 1999a; Costea et 
al.,  1999),  Siguiri  (Egal  et  al.,  1999b),  Kankan  (Feybesse  et  al.,  1999),  Falama  (Lahondère  et  al., 
1999a;  Iliescu  et  al.,  1999)  and  Faraba  sheets  (Lahondère  et  al.,  1999b)  (Figure  1.3). There  are  no 
geology technical reports available at the regional scale for Guinea. In Mali, maps include the Kadiolo 
or  Niellé  (Kusnir  et  al.,  1986)  Massigui  (Claessens  et  al.,  1988)  and  Kadiana  or  Tingrela  sheets 
(Kusnir  et  al.,  1989),  and  additionally  the  Yanfolila,  Tienko,  Bougouni,  Massigui,  Tingréla,  Nielle, 
Bamako East and Bamako West sheets of Feybesse et al. (2006) (Figure 1.3) The reports include the 
geological map of Mali by  Girard et al. (1998), the geophysical data interpretation of southern Mali 
by  Randgold  (2007,  2008),  a  technical  report  by  Parker  and  Wilkinson  (2011)  and  finally,  a 
geological  map  produced  by  Miller  et  al. (2013)  covering  the  entire  study  area  (southern  Mali  and 
northeast of Guinea). || The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19","llm,rules",PLACE,10.7491862,-6.504336,"Kadiana, Kolondiéba Cercle, Sikasso Region, Mali",APPROXIMATE
2014_MSc_YOSSI.txt,Kadiana-Madinani domain,16,"The northwest trending Bagoe volcano-sedimentary belt is the western extension of 
the Bondiali-Bagoé-Diaoula belt in Ivory Coast which splits to form the Bagoé volcano-sedimentary 
belt  and the Banfora belt  (Bessoles, 1977). The Bagoé  belt has  been  subdivided  into Syama  belt  at 
Syama (Girard et al., 1998), and the Kadiana-Madinani domain to the west of the Syama Shear Zone 
and the Kadiolo domain to the east of the Syama Shear (Standing, 2000). The  Kadiana-Madinani  domain  is  interpreted  by  Bentley  et  al. (2000)  as  a  back-arc  basin  that 
was accreted onto the Kadiolo terrane during the peak of the Eburnean orogeny (ca. 2.2-2.0 Ga). The 
19",llm,GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Kadiana-Manankoro greenstone,17,"The  Kadiana-Manankoro  greenstone  belt  is  the  eastern  boundary  of  the  Bagoé  basin. It  is 
represented by a contact that is faulted with gneissic rocks (Girard et al., 1998). Metamorphism in the study zone is characterised by regional and contact metamorphic mineral 
assemblages. Regional  metamorphism  is  characterised  by  mineral  assemblages  to  middle  to  upper 
greenschist mineral assemblage (Tunks et al., 2004). Contact  metamorphism is characterised by the 
amphibolite facies observed in the contact aureole of granitoids. 2.6.",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Kadiana-Manankoro greenstone belt,17,"The  Kadiana-Manankoro  greenstone  belt  is  the  eastern  boundary  of  the  Bagoé  basin. It  is 
represented by a contact that is faulted with gneissic rocks (Girard et al., 1998). Metamorphism in the study zone is characterised by regional and contact metamorphic mineral 
assemblages. Regional  metamorphism  is  characterised  by  mineral  assemblages  to  middle  to  upper 
greenschist mineral assemblage (Tunks et al., 2004). Contact  metamorphism is characterised by the 
amphibolite facies observed in the contact aureole of granitoids. 2.6.",llm,GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2014_MSc_YOSSI.txt,Kadiola,34,"The  Kadiola  Shear  Zone  was  highlighted  with  the  AGC  map. On  the  Figure  4.11  the 
intersection between dykes and others features were also confirmed. The  AGC  of  Bouguer  anomaly  is  presented  in  Figure  4.12. The  Figure  4.12  enable  the 
identification  of  some  of  this  image  presents  the  same  features  presented  with  the  first  vertical 
derivative  of  Bouguer  anomalies  (Figure  4.6). The  AGC  of  Bouguer  anomalies  enabled  the 
confirmation  of  Bouguer  anomalies  first  vertical  derivative  maps  attributes  (Figure  4.6). The  NW 
trending Menankoto Fault (Figure 4.12) crosscuts the Yanfolila-Kalana and Banifing shear zone and 
is thus younger in relative age.",rules,PLACE,9.655159,-7.621945,"Katiola, Kabadougou, Denguélé District, Côte d'Ivoire",APPROXIMATE
2014_MSc_YOSSI.txt,Kadiola Shear,34,"The  Kadiola  Shear  Zone  was  highlighted  with  the  AGC  map. On  the  Figure  4.11  the 
intersection between dykes and others features were also confirmed. The  AGC  of  Bouguer  anomaly  is  presented  in  Figure  4.12. The  Figure  4.12  enable  the 
identification  of  some  of  this  image  presents  the  same  features  presented  with  the  first  vertical 
derivative  of  Bouguer  anomalies  (Figure  4.6). The  AGC  of  Bouguer  anomalies  enabled  the 
confirmation  of  Bouguer  anomalies  first  vertical  derivative  maps  attributes  (Figure  4.6). The  NW 
trending Menankoto Fault (Figure 4.12) crosscuts the Yanfolila-Kalana and Banifing shear zone and 
is thus younger in relative age.",llm,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
