filename,location,pages,mentions,source,location_type,geocode_lat,geocode_lon,geocode_str,geocode_type
2011_Peters_East Markoye_2011.txt,Ghana,"38,43,53,55,56,9,9","A 
Classification of Igneous Rocks and Glossary of terms: Recommendations of the 
International Union of Geological Sciences Subcommission on the Systematics of 
Igneous Rocks. Blackwell Scientific Publications, Oxford, U.K. 236 pp. Leube, A., Hirdes, W., Mauer, R., Kesse, G. O., (1990). The early Proterozoic Birimian 
Supergroup of Ghana and some aspects of its associated gold mineralization. || P., Johan, V., Tegyey, M., Calvez, J. Y., Lagny, P., 
(1989). West  African  gold  deposits,  in  their  lower  Proterozoic  lithostructural  setting. Chronique de la Recherche Miniere, 497, 3–98. Milesi,  J.P.,  Ledru,  P.,  Ankrah,  P.,  Johan,  V.,  Marcoux,  E.,  Vinchon,  C.,  (1991). The 
metallogenic  relationship  between  Birimian  and  Tarkwaian  gold  deposits  in  Ghana. || R.,  (1998). A  review  of  Wanganui  Basin,  New  Zealand: 
global 
reference 
section 
for 
shallow  marine,  Plio–Pleistocene 
(2.5–0  Ma) 
cyclostratigraphy. Sedimentary Geology, 122, 37-52. Davis,  D. W.,  Hirdes,  W.,  Schaltegger,  Nunoo,  A.,  (1994). U–Pb  age  constraints  on 
deposition and provenance of Birimian and gold-bearing Tarkwaian sediments in Ghana, 
West Africa. || These  authors  mentioned  that  the  Tarkwa 
Group formed as a result of erosion of Birimian rocks and overlies the Birimian Supergroup 
unconformably. Milesi  et  al. (1989,  1992)  stated  that  the  region  to  the  east  of  the  town  of 
Markoye  is  made  up  Tarkwa  Group  sediments. Tshibubudze  et  al. (2009)  disagreed  with 
these conclusions as the stratigraphy does not match the type section for the Tarkwa Group in 
Ghana (Milesi et al., 1989, 1991; Bossiere et al., 1996). Brown  et  al. || This  is  shown  by  the  lower  greywacke  unit  in  the  stratigraphic  succession, 
having  a much higher abundance of lithic fragments  and igneous minerals  compared to  the 
overlying units. The Dembam Conglomerate Member and those described by Tshibubudze et 
al.,  (2009)  lower  down  in  the  stratigraphy  may  have  been  deposited  very  rapidly,  possibly 
within 1 day. Perhaps this occurred during times of flood. This negates the idea of the field 
area’s original classification of Tarkwa Group rocks (Milesi et al., 1989, 1992). The Tarkwa 
Group, in the type section in Ghana overlies the Birimian supracrustal rocks unconformably. The  Dembam  Conglomerate  Member  is  interbedded  within  greywacke  from  the  Birimian 
Supergroup and does not fit the description for the Tarkwaian Group, post-orogenic molasse 
deposits, as described in Ghana (Milesi et al., 1991; Leube et al., 1990). || sequence  with  occasional  mud  drapes  making  up  the  Bouma  Te/f  layer  of  the  sequence. Layers A and B often occur together in coarser grained sediments which is the case for the 
greywackes (Boggs, 2004) as shown by Figure 14. Figure 14: Classic model of the Bouma Cycle (Shanmugam, 1997). Stratigraphically, the entire field area was previously assigned to the metasedimentary rocks 
of the Tarkwa Group (Milesi et al., 1989, 1992; Castaing et al., 2003) which represents the 
erosional  product  of  the  Birimian  Supergroup. The  correlation  with  the  Tarkwa  Group  was 
based on the single conglomerate unit in the study area and several conglomerate bands near 
the  Essakane  gold  mine  (Milesi  et  al.,  1989,  1991;  Bossiere  et  al.,  1996). The  Tarkwaian 
conglomerates in the type section in Ghana consist mostly of quartz vein clasts and a minor 
proportion  of  quartzite  pebbles  in  a  dark,  fine-grained,  sandy  matrix. || These  authors  mentioned  that  the  Tarkwa 
Group formed as a result of erosion of Birimian rocks and overlies the Birimian Supergroup 
unconformably. Milesi  et  al. (1989,  1992)  stated  that  the  region  to  the  east  of  the  town  of 
Markoye  is  made  up  Tarkwa  Group  sediments. Tshibubudze  et  al. (2009)  disagreed  with 
these conclusions as the stratigraphy does not match the type section for the Tarkwa Group in 
Ghana (Milesi et al., 1989, 1991; Bossiere et al., 1996). Brown  et  al.","llm,rules",PLACE,8.0300284,-1.0800271,Ghana,APPROXIMATE
2011_Peters_East Markoye_2011.txt,Goren Greenstone Belt,5,"(2004)  concluded  that  the 
Goren  Greenstone  Belt  of  north-east  Burkina  Faso  is  made  up  of  metamorphosed  volcanic 
and pyroclastic rock units that are intercalated with metasedimentary rocks, thus revising the 
type section stratigraphy of that belt. This research focuses on different geological aspects and provides a holistic study of the field 
area. Due  to  the  lack  of  field  work  in  the  region,  basic  stratigraphy  is  not  known  in  many 
parts  of  the  WAC. However,  Tshibubudze  and  Hein  (in  review)  have  established  a 
stratigraphy  for  the  OGGB  in  a  large  way. The  study  area  characterizes  the  greywacke 
sequence,  establishes  its  internal  stratigraphy  and  looks  at  its  relationships  with  intrusive 
rocks that crop out throughout the region. The rocks in the field area are well exposed which 
is not the case for other parts of the belt, making correlation difficult.","llm,rules",GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Goren Segment,54,"Birimian 
lithological  succession  and  structural  evolution  in  the  Goren  Segment  of  the  Boromo-
Goren Greenstone Belt, Burkina Faso. Journal of African Earth Sciences, 39, 1–23. Hein,  K. A. A.,  (2010). Succession  of  structural  events  in  the  Goren  greenstone  belt 
(Burkina  Faso):  Implications  for  West  African  tectonics.",llm,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Goren greenstone belt,54,"Birimian 
lithological  succession  and  structural  evolution  in  the  Goren  Segment  of  the  Boromo-
Goren Greenstone Belt, Burkina Faso. Journal of African Earth Sciences, 39, 1–23. Hein,  K. A. A.,  (2010). Succession  of  structural  events  in  the  Goren  greenstone  belt 
(Burkina  Faso):  Implications  for  West  African  tectonics.",llm,GEOLOGICAL_UNIT,33.0563927,35.2369919,"Goren, Maale Yosef Regional Council, Acre Subdistrict, North District, Israel",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Granite,52,"Geochemica et Cosmochimica Acta, 53, 197-214. Barker,  D. S.,  (1970). Compositions  of  Granophyre,  Myrmekite,  and  Graphic  Granite. The Geological Society of America, 81, 3339-3350. Beauvais, A., Ruffet, G., Henocque, O., Colin F., (2008).",rules,PLACE,46.3944149,-113.4687025,"Granite County, Montana, United States",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Gurupi,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",rules,PLACE,-11.72794,-49.068046,"Gurupi, Região Geográfica Imediata de Gurupi, Região Geográfica Intermediária de Gurupi, Tocantins, North Region, Brazil",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Gurupi belt,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",llm,GEOLOGICAL_UNIT,-11.72794,-49.068046,"Gurupi, Região Geográfica Imediata de Gurupi, Região Geográfica Intermediária de Gurupi, Tocantins, North Region, Brazil",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Igneous Rocks,32,"7.0. Geochemistry of Igneous Rocks 
Normalising  the  major  elements  to  the  CIPW  norm  and  calculating  the  percentages  of 
quartz, plagioclase and orthoclase for the samples, gave results of granodiorite to quartz 
monzodiorite  on  the  Streckeisen  diagram  (see  Fig. 10a). For  the  rocks  termed 
monzodiorite  to  quartz  monzodiorite,  geochemical  results  from  Tshibubudze  and  Hein 
(submitted)  were  used. All  these  results  place  these  rocks  within  a  calc-alkaline  field 
according  to  Streckeisen  (1976). Figure  10b  shows  the  major  elements  plotted  on  the 
same  graph,  but  instead  of  using  the  CIPW  norm,  modal  abundances  from  thin  section 
analysis were determined.",rules,PLACE,49.3139324,-124.2140544,"Igneous Dike, Cottam Point Dive entrance, Area E (Nanoose Bay), Regional District of Nanaimo, British Columbia, V9P 9B7, Canada",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Ivory Coast,58,"Evolution of a Paleoproterozoic ‘‘weak type” orogeny in the West African Craton (Ivory 
Coast). Tectonophysics, 477, 145–159. Vernon, R. H., Clarke, G. L., (2008). Principles of metamorphic geology.","llm,rules",PLACE,7.9897371,-5.5679458,Côte d'Ivoire,APPROXIMATE
2011_Peters_East Markoye_2011.txt,Johan,56,"P., Johan, V., Tegyey, M., Calvez, J. Y., Lagny, P., 
(1989). West  African  gold  deposits,  in  their  lower  Proterozoic  lithostructural  setting. Chronique de la Recherche Miniere, 497, 3–98. Milesi,  J.P.,  Ledru,  P.,  Ankrah,  P.,  Johan,  V.,  Marcoux,  E.,  Vinchon,  C.,  (1991). The 
metallogenic  relationship  between  Birimian  and  Tarkwaian  gold  deposits  in  Ghana.",rules,PLACE,48.4615135,18.6686918,"Johan, District of Žarnovica, Region of Banská Bystrica, Central Slovakia, 966 51, Slovakia",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Junner,55,"W.,  Ludtke, G., Konan,  G., (1996). Two  generations  of Birimian 
(Paleoproterozoic)  volcanic  belts 
in  north-eastern  Cote  d’Ivoire  (West  Africa): 
consequences for the Birimian controversy’. Precambrian Research, 80, 173–191. Junner, N.R., (1935). Gold in the gold coast, Ghana Geological Survey Memoir, No. 4, 
67pp.",rules,PLACE,52.5341897,6.4798998,"Junner Koeland, Hoogengraven, Stegeren, Arriën, Ommen, Overijssel, Netherlands, 7735 KJ, Netherlands",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Kalvag Melange,"54,54,57","Blackwell 
Scientific Publishing, London, 351-388. Furnes,  H.,  Ravanas,  R.,  (1995). The  use  of  geochemical  data  in  determining  the 
provenance and tectonic setting of ancient sedimentary successions:the Kalvag Melange, 
western  Norwegion  Caledonides. In:  Plint  A. G. (Ed.),  Sedimentary  Facies  Analysis:  A 
tribute to the research and teaching of Harold G. || Blackwell 
Scientific Publishing, London, 351-388. Furnes,  H.,  Ravanas,  R.,  (1995). The  use  of  geochemical  data  in  determining  the 
provenance and tectonic setting of ancient sedimentary successions:the Kalvag Melange, 
western  Norwegion  Caledonides. In:  Plint  A. G. (Ed.),  Sedimentary  Facies  Analysis:  A 
tribute to the research and teaching of Harold G. || J., (2005). Sedimentary architecture 
of a Plio-Pleistocene proto-back-arc basin: Wanganui Basin, New Zealand. Sedimentary 
Geology, 181, 107-145. Ravanas,  R.,  (1991). A  sedimentological,  geochemical  and  provenance  study  of  the 
Kalvag  Melange,  western  Norwegian  Caledonides,  Thesis  (unpublished). University  of 
Bergen, 212 pp.","llm,rules",PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Kedougou-Kenieba Inlier,"54,57","Journal  of  African  Earth 
Sciences, 56, 83-94. Hein, K.A.A., Matabane, M.R., in review . The gold-bearing intrusion-related deposits of 
the FE3 opencast gold mines, Sadiola goldfield, Kedougou-Kéniéba Inlier, western Mali. Ore Geology Reviews. 53 || Pawlig, S., Gueye, M., Klischies, R., Schwarz, S., Wemmer, K., Siegesmund, S., (2006). Geochemical and Sr–Nd isotopic data on the Birimian of the Kedougou-Kenieba Inlier 
(Eastern Senegal): implications on the Palaeoproterozoic evolution of the West African 
Craton. South African Journal of Geology, 109, 411–427. Proust, J. N., Lamarche, G., Nodder, S., Kamp, P. J.",llm,GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Keller,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules,PLACE,32.9299655,-97.2271249,"Keller, Tarrant County, Texas, 76248, United States",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Kesse,55,"A 
Classification of Igneous Rocks and Glossary of terms: Recommendations of the 
International Union of Geological Sciences Subcommission on the Systematics of 
Igneous Rocks. Blackwell Scientific Publications, Oxford, U.K. 236 pp. Leube, A., Hirdes, W., Mauer, R., Kesse, G. O., (1990). The early Proterozoic Birimian 
Supergroup of Ghana and some aspects of its associated gold mineralization.",rules,PLACE,58.6326152,23.4282945,"Kesse küla, Muhu vald, Saare County, 94720, Estonia",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Klein,55,"Hirdes, W., Davis, D. W., (2002). U-Pd geochronology of Palaeoproterozoic rocks in the 
southern  part  of  the  Kedougou-Kenieba  Inlier,  Senegal,  West  Africa:  Evidence  for 
diachronous accretionary development of the Eburnean province. Precambrian Research, 
118, 83-99. Klein, E.L., Moura, C.A.V., (2009). São Luis craton and Gurupi belt (Brazil): possible 
links with the West African craton and surroundings Pan-African belts.",rules,PLACE,30.0477196,-95.5324412,"Klein, Harris County, Texas, 77379, United States",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Konan,55,"W.,  Ludtke, G., Konan,  G., (1996). Two  generations  of Birimian 
(Paleoproterozoic)  volcanic  belts 
in  north-eastern  Cote  d’Ivoire  (West  Africa): 
consequences for the Birimian controversy’. Precambrian Research, 80, 173–191. Junner, N.R., (1935). Gold in the gold coast, Ghana Geological Survey Memoir, No. 4, 
67pp.",rules,PLACE,35.344508,136.866742,"Konan, Aichi Prefecture, Japan",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Lameyre,55,"In: Pankhurst, 
R.J., Trouw, R.A.J., Britto Neves, B.B., de Wit, M.J. (Eds.), West Gondwana: Pre-
Cenozoic correlations across the South-Atlantic region, Geological Society, London, 
137–151 (Special Publications). Le Maitre, R.W., Bateman, P., Dudek, A., Keller, J., Lameyre, J., Le Bas, M. J., Sabine, 
P. A., Schmid, R., Sorensen, H., Streckeisen, A., Woolley, A. R.,  Zanettin, B., (1989).",rules,PLACE,41.4485439,2.2165857,"Farmàcia Chavarría Lameyre, Francesc, 107, Carrer de Mossen Cinto Verdaguer, Fondo, Santa Coloma de Gramenet, Barcelonès, Barcelona, Catalonia, 08923, Spain",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Le Maitre,17,"For the igneous samples, the Streckeisen 
diagram (Streckeisen, 1976) was used to identify the rock and for sedimentary samples, the 
Dott  classification  (Dott,  1964). Using  geochemical  data  for  the  igneous  rocks,  the 
Streckeisen  diagram  was  created,  after  the  values  had  been  normalised  according  to  the 
CIPW  norm. The  two  diagrams  could  then  be  compared  to  each  other. Le  Maitre’s 
classification (Le Maitre, 1989) was also completed using total alkalis versus silica content in 
weight percent. A spider diagram was created using the XRF trace data and a REE plot using 
the ICP-MS trace elements. 16",rules,PLACE,45.1071189,4.6314327,"Le Maitre, Vaudevant, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, Metropolitan France, 07410, France",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Le Maitre’s,33,"Plotting total alkalis against silica content (see Fig. 11) yielded slightly different results but 
essentially  the  samples  still  fall  within  the  granodiorite  field  of  the  Le  Maitre  (1989) 
classification system. Sample KH/LP/145 and KH/LP/147 are very similar in composition on 
both classification diagrams; however they are more granitic in composition according to the 
total alkalis versus silica. Whereas sample KH/LP/148 on the Streckeisen diagram is situated 
on the field boundary between a granodiorite and a quartz- monzodiorite and on Le Maitre’s 
classification it is well within the granodiorite field. Figure 11: Total alkalis versus Silica Diagram after Le Maitre (1989). The trace element data of the granodiorite to  quartz monzodiorite is represented as a spider 
plot (see Fig.",rules,APPROXIMATE,39.9067681,8.5936582,"Le Maitre, 54, Via Figoli, Centro storico, Aristanis/Oristano, Sardinia, 09170, Italy",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Leo-Man Shield,56,"Lompo, M., (2009). Geodynamic evolution of the 2.5-2.0 Ga Palaeoproterozoic magmatic 
rocks in  the  Leo-Man Shield of the West  African Craton. A model of subsidence of an 
oceanic plateau. In: Reddy, S. M., Mazumder, R., Evans, D. A.",llm,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,London,54,"Blackwell 
Scientific Publishing, London, 351-388. Furnes,  H.,  Ravanas,  R.,  (1995). The  use  of  geochemical  data  in  determining  the 
provenance and tectonic setting of ancient sedimentary successions:the Kalvag Melange, 
western  Norwegion  Caledonides. In:  Plint  A. G. (Ed.),  Sedimentary  Facies  Analysis:  A 
tribute to the research and teaching of Harold G.","llm,rules",PLACE,51.4893335,-0.1440551,"London, Greater London, England, United Kingdom",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Lower Birimian,9,"(1996) followed 
Junner’s (1935) subdivision to classify the rock formations so that the Birimian sequence is 
made up of two units; the Lower Birimian and the Upper Birimian. These authors stated that 
the  Lower  Birimian  consists  of  dacite,  meta-volcaniclastics,  greywacke  sequences 
interbedded  with  siltstone,  chert,  shale  and  chemical  sediments  which  have  undergone 
regional  metamorphism. The  Upper  Birimian  comprises  tholeitic  basalts,  granitoidal  lavas 
and pyroclastic rocks. Milesi et al. (1991) and Leube et al. (1990) described the Tarkwa Group as clastic sediments 
that  have  undergone  regional  metamorphism.",rules,PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Ludovic Fault,2,"The  internal  structure  and  sedimentary  features  were  destroyed 
due  to  the  increase  in  temperature. Two  deformation  events  occurred,  the  Tangaean  Event 
(2170-2130  Ma)  and  the  Eburnean  Orogeny  (2130-1980  Ma)  that  caused  the  rocks  in  the 
OGGB to be folded twice. The Ludovic Fault System was a result of compression during the 
Eburnean Orogeny and gave rise to N-S trending, dextral-reverse structures. Dilation of these 
structures  occurred  due  to  compression  of  the  Eburnean  Orogeny. Granodiorite  and 
monzodiorite  dykes  that  intruded  the  Palaeoproterozoic  sedimentary  rocks  were  emplaced 
pre-D1  and  underwent  deuteric  alteration. They  contain  large,  euhedral  plagioclase  and 
altered  clinopyroxene  crystals  surrounded  by  a  groundmass  of  quartz  and  secondary, 
interstitial plagioclase.",rules,GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Mafic,11,"Needham  et  al. (1988)  stated  that  these  interbedded  units  make  up  only  a 
portion of the Bouma Cycle from a turbiditic origin. 3.3. Intrusions 
Tshibubudze et al. (2009) studied and described the intrusive bodies in the northern region of 
Burkina  Faso. The  Tin  Taradat  granodiorite  tonalite  is  intruded  by  the  Yacouba  Mafic 
Complex  (layered  pyroxenite  and  gabbro  suite).",rules,PLACE,-17.5448161,-149.5689182,"MAFIC, Rue de Faiere, Sainte-Amélie, Papeete, Windward Islands, French Polynesia, 98714, France",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Maitre,33,"Plotting total alkalis against silica content (see Fig. 11) yielded slightly different results but 
essentially  the  samples  still  fall  within  the  granodiorite  field  of  the  Le  Maitre  (1989) 
classification system. Sample KH/LP/145 and KH/LP/147 are very similar in composition on 
both classification diagrams; however they are more granitic in composition according to the 
total alkalis versus silica. Whereas sample KH/LP/148 on the Streckeisen diagram is situated 
on the field boundary between a granodiorite and a quartz- monzodiorite and on Le Maitre’s 
classification it is well within the granodiorite field. Figure 11: Total alkalis versus Silica Diagram after Le Maitre (1989). The trace element data of the granodiorite to  quartz monzodiorite is represented as a spider 
plot (see Fig.",rules,PLACE,44.8909604,-0.1436923,"Maitre, Lasserre, Saint-Émilion, Libourne, Gironde, Nouvelle-Aquitaine, Metropolitan France, 33330, France",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Mali,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.",rules,PLACE,16.3700359,-2.2900239,Mali,APPROXIMATE
2011_Peters_East Markoye_2011.txt,Markoye,6,"2.2. Location and Physiography 
The study area is situated approximately 2 km east of the town of Markoye and is located 12 
km west of the international border of Niger and 38 km south of the border of Mali (Fig. 2). The town of Markoye is located at the divide between the Sahel and the Sahara; everything 
north of the town is considered to be the Sahara Desert. Thus, the field area is an arid and hot 
environment with much of the surface covered with sand and loose gravels making outcrop 
difficult to find in the low-lying areas. The areas of high relief however, are desert mountains 
that contain a large amount of rock which, unfortunately, was dominated by  loose boulders 
and very little in situ-outcrop.",rules,PLACE,14.7095001,0.0948661,"Markoye, Oudalan, Sahel, Burkina Faso",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Markoye Shear,"11,11,57","Earth-Science 
Reviews, 12, 1-33. Tshibubudze, A., Hein,  K. A. A., Marquis, P.,  (2009). The Markoye Shear  Zone in  NE 
Burkina Faso. Journal of African Earth Sciences, 55, 245–256. || Tshibubudze et al. (2009) described the Markoye Shear Zone and 
the  Takabangou  Shear  Zone,  which  trend  NNE  and  are  steeply-east  dipping. Hein  (2010) 
10 || Tshibubudze et al. (2009) described the Markoye Shear Zone and 
the  Takabangou  Shear  Zone,  which  trend  NNE  and  are  steeply-east  dipping. Hein  (2010) 
10","llm,rules",PLACE,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,Matabane,54,"Journal  of  African  Earth 
Sciences, 56, 83-94. Hein, K.A.A., Matabane, M.R., in review . The gold-bearing intrusion-related deposits of 
the FE3 opencast gold mines, Sadiola goldfield, Kedougou-Kéniéba Inlier, western Mali. Ore Geology Reviews. 53",rules,PLACE,-26.2507798,27.8512245,"Matabane Street, Moletsane, Johannesburg Ward 21, Soweto, City of Johannesburg Metropolitan Municipality, Gauteng, 1867, South Africa",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Montana,28,"This type 
of  alteration  is  common  and  can  affect  mafic  to  felsic  rocks  during  crystallisation. An 
example  where  deuteric  alteration  affects  quartz  monzonites,  similar  in  composition  to  the 
dykes  of  the  field  area,  is  from  the  Boulder  Batholith  in  Montana,  USA. In  this  case,  the 
alteration is related to the formation of ore deposits hosted within the intrusion (Neuerburg, 
1958). 27",rules,PLACE,47.3752671,-109.638757,"Montana, United States",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Mt. Todd (Yimuyn Manjerr) Mine,54,"Relative timing of deformational, metamorphic and 
mineralisation events at the Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier, 
Northern Territory, Australia. Ore Geology Reviews, 22, 143-175. Hein,  K. A. A.,  Morel,  V.,  Kagone,  O.,  Kiemde,  F.,  Mayes,  K.,  (2004).",llm,GEOLOGICAL_UNIT,34.1667992,131.2062283,"Mine, Yamaguchi Prefecture, Japan",APPROXIMATE
2011_Peters_East Markoye_2011.txt,"Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier",54,"Relative timing of deformational, metamorphic and 
mineralisation events at the Mt. Todd (Yimuyn Manjerr) Mine, Pine Creek Inlier, 
Northern Territory, Australia. Ore Geology Reviews, 22, 143-175. Hein,  K. A. A.,  Morel,  V.,  Kagone,  O.,  Kiemde,  F.,  Mayes,  K.,  (2004).",rules,GEOLOGICAL_UNIT,no-geocode-result,no-geocode-result,no-geocode-result,no-geocode-result
2011_Peters_East Markoye_2011.txt,NE Burkina Faso,57,"Earth-Science 
Reviews, 12, 1-33. Tshibubudze, A., Hein,  K. A. A., Marquis, P.,  (2009). The Markoye Shear  Zone in  NE 
Burkina Faso. Journal of African Earth Sciences, 55, 245–256.",llm,PLACE,10.3777812,-4.6882653,"Ne, Niangoloko, Comoé, Waterfalls, Burkina Faso",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Needham,10,"According to Proust et 
al. (2005) the basin has a depth of 5 km; the sedimentary fill overlies basement rock which 
consists of a thick unit of greywacke that is Mesozoic in age. Reviewing 
literature 
that  describes  greywacke 
formation 
from 
the  Archaean  or 
Palaeoproterozoic is significant. Similar processes of formation could have occurred owing to 
the  same  environment  at  that  point  in  earth’s  history. The  Pine  Creek  Inlier  of  northern 
Australia contains rocks  which are Palaeoproterozoic in age. It consists of metasedimentary 
rocks  and  volcanic  units  that  overlie  Archaean  granite  basement  (Needham  et  al.,  1988).",rules,PLACE,42.2802645,-71.2360624,"Needham, Norfolk County, Massachusetts, United States",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Nesse,22,"the influence of gravity and makes up part of the Bouma Cycle (Bouma, 1962). In the field 
area,  the  bottom  layers  of  the  cycle  was  seen;  (1)  massive  and  graded;  (2)  plane  parallel 
laminae and (3) ripples, wavy or convoluted laminae (Bouma, 1962; Shanmugam, 1997). There is a variable amount of orthoclase in most samples, (modal abundance ranging from 2-
15%)  as  shown  by  very  prominent  Carlsbad  twinning  and  the  typical  smoky  grey  to  white 
colourations. Granophyric  texture  in  some  clasts  provided  evidence  of  simultaneous  rapid 
growth  of  quartz  and  alkali  feldspars  in  the  source  rock  region  (Barker,  1970). Perthitic 
textures  were  also  evident  in  some  clasts  indicating  that  the  clast  source  region  underwent 
exsolution between plagioclase and K-feldspars (Nesse, 2000). Clinopyroxene was present in 
most of the samples in a relatively high abundance of 5-10%.",rules,PLACE,51.0112736,10.6335272,"Nesse, Landkreis Gotha, Thuringia, Germany",APPROXIMATE
2011_Peters_East Markoye_2011.txt,Neuerburg,28,"the rock and is rimmed by hornblende. Chlorite replaces hornblende. There is a high quartz 
concentration (~85-90 %) in a number of the granodiorite samples, which can interpreted as 
crustal contamination or wall-rock interaction during emplacement. The  dykes  crop  out  throughout  the  OGGB  and  host  gold  mineralisation  just  north  of  the 
Essakane  goldfield  (Tshibubudze  and  Hein,  in  review). They  are  deuterically  altered 
indicating low temperature metasomatism related to primary mineral changes in the magma 
before  solidification. The  crystals  remain  the  same  in  composition  but  are  essentially 
destroyed as the mineral begins to break down compositionally (Neuerburg, 1958).",rules,PLACE,50.0107307,6.2947705,"Neuerburg, Südeifel, Eifelkreis Bitburg-Prüm, Rhineland-Palatinate, Germany",APPROXIMATE
2011_Peters_East Markoye_2011.txt,New Jersey,52,"Principles of Sedimentology and stratigraphy: Fourth Edition, Pearson 
Prentice Hall, New Jersey, 662 pp. Bossiere,  G.,  Bonkoungou,  I.,  Peucat,  J. J.,  Pupin,  J. P.,  (1996). Origin  and  age  of 
Palaeoproterozoic  conglomerates  and  sandstones  of  the  Tarkwaian  Group  in  Burkina 
Faso, West Africa. Precambrian Research, 80, 153-172.",rules,PLACE,40.0757384,-74.4041622,"New Jersey, United States",APPROXIMATE
