filename,location,pages,mentions,source,location_type
2009_Bontle Nkuna_0605886P_Honours Report.txt,Essakane deposit,"14,31,33,48","(2009), the D1 and D2 events are both mineralised giving rise to two 
phases of gold mineralisation in the OGGB. The D1 is characterised by the metasomatic alteration of 
the wall rocks to form quartz vein hosted arsenopyrite-pyrite gold mineralisation and subsequent to 
׳
this  was  the  development of  vein-stockwork  mineralisation of  D2. The  V1  and V1
  observed in the 
Essakane deposit are interpreted to be mineralised during D1, with V2 mineralised during D2. The V2 
(stockwork veins) are typical of thermal-aureole vein assemblages noted by Wall (1991). The plutons 
intruding the OGGB are syn- to post Eburnean (Leube et al., 1990; Naba et al., 2004; Tshibubudze et 
al.,  2009)  and  this  provides  a  time  constraint  for  the  mineralisation  of  the  deposits. A  tentative 
interpretation  is  that  the  Au  mineralisation  in  these  deposits  is  post-D1;  but  is  synchronous  to  D2, 
during the cooling of the granitoids. || Chapter 5: Observations 
Mineralogy, Petrography and Ore petrology1 
5.1 Preamble 
Fifteen polished thin sections were analysed for this project, with five thin sections from each deposit. The  petrography  section  aims  to  realise  the  main  aims  and  objectives  of  the  project. In  the  thin 
sections the rock types, mineralogy of the rocks, alteration types and microstructures were identified 
to determine a paragenetic sequence for the gold occurring in the Oudalan-Gorouol greenstone belt. The dominant sulphides included arsenopyrite and pyrite, with minor sphalerite, hematite, magnetite, 
chalcopyrite and pyrrhotite. 5.2 Essakane 
The Essakane deposit is hosted in an inclined, asymmetrical NW-NNW trending anticline. The rock 
types that were identified in the thin sections are sandstone, siltstone, shale and volcaniclastics (Fig 
5.1). || Figure 5.1: Drill core photographs from the Essakane deposit of (a) shale+ volcaniclastic+ siltstone  
(b) 
volcaniclastic with sulphides (c) siltstone (d) shale with sulphides 
(Photographs courtesy of Prof Kim Hein) 
27 || The Essakane deposit is described as quartz-carbonate hosted sulphide stockwork, with arsenopyrite-
pyrite  gold  mineralisation  (Kerr  (b),  2004;  Tshibubudze  et  al.,  2009),  which  formed  during  the  D2 
deformation event (Tshibubudze et al., 2009). The Sokadie deposit is hosted in a shear zone, and it is 
situated  proximally  to  the  Dori  batholith  (Kerr  (a),  2004). The  mineralisation  in  the  Falagountou 
deposit  has  been  interpreted  to  be  a  stockwork  of  veinlets  of  quartz±carbonate-sulphide  (Kerr  (c), 
2004). The veinlets are hosted in the metasedimentary rocks together with the intrusive rocks found in 
the area (Kerr (c), 2004). 8 || These  rocks  are  constituted  by  a  number  of  minerals  that  are  common  across  the  Essakane 
deposit. The  arenaceous  sedimentary  units  i.e. sandstone  and  siltstone,  are  dominated  by  common  rock 
forming  minerals  i.e. quartz,  orthoclase,  plagioclase  and  biotite. The  volcaniclastic  is  made  up  of 
volcanic  clasts,  quartz  and  feldspar  in  a  fine-grained  matrix. The  samples  also  record  lithological 
contacts on a microscopic scale (Fig 5.2A).",llm,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Essakane goldfield,7,"Chapter 1 
1.1 Introduction 
The Oudalan-Gorouol greenstone belt is located in north-eastern Burkina Faso (Fig. 1.1) in the West 
African  craton,  and  extends  into  the  neighbouring  Niger. The  greenstone  belt  is  characterised  by 
meta-volcanic  and  meta-sedimentary  rocks,  and  intruded  by  various  igneous  rocks  (Tshibubudze  et 
al., 2009). It hosts various Au deposits, notably the Essakane goldfield, but smaller artisanal sites can 
be found throughout the belt (Tshibubudze et al., 2009). The ore genesis of Essakane, Falagountou and Sokadie areas has not been defined. Researchers have 
identified  that    quartz-vein  hosted  gold  in the  Birimian  of  West  African  craton  can  be  attributed  to 
deformation in the Eburnean Orogeny (Hastings, 1982; Milési et al., 1992; Dzigbodi-Adjimah, 1993; 
Béziat et al., 2008).",llm,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Essakane main,22,"4.1.3 Essakane 
The Essakane pit (Fig. 4.2) is located in the Essakane main zone. The deposit is north-west trending. The  deposit  is  hosted  in  a  volcaniclastic-sedimentary  sequence  covered  by  laterite  and  saprolite 
profiles. The  Essakane  deposit  is  intersected  by  dolerite  dykes  and  gabbroic  sills. These  intrusive  rocks  are 
composed of pyroxene and feldspar.",llm,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Essakane metasedimentary belt,14,"Two of the three sites i.e. Falagountou and Sokadie are still artisanal mining sites and 
Essakane is a developing mine. Essakane is the main deposit and is 11km×3km in dimension, with 
Falagountou  and  Sokadie  located  to  the  East  and  south  of  the  Essakane  metasedimentary  belt, 
respectively (Kerr(b), 2004). The  dominant  stratigraphic  sequences  that  have  been  identified  in  the  Oudalan-Gorouol  greenstone 
belt are a volcaniclastic greywacke sequence and an interbedded conglomerate-greywacke-siltstone-
shale  sequence,  which  have  been  contact  metamorphosed  to  hornblende-hornfels  facies  during  the 
emplacement  of  igneous  bodies  (Tshibubudze  et  al.,  2009). The  environment  of  deposition  is 
interpreted to be a shallow marine continental shelf (Tshibubudze et al., 2009). The  supracrustal  rocks  of  the  Oudalan-Gorouol  greenstone  belt  have  experienced  two  deformation 
events  that  resulted  in  the  formation  of  shears,  folds,  mylonite  zones  and  regional  metamorphism; 
contact  metamorphism  resulted  from  the  dolerite  dykes  intruding  the  area  and  the  emplacement  of 
syn- and post-orogenic plutons (Tshibubudze et al., 2009).",llm,GEOLOGICAL_UNIT
2009_Bontle Nkuna_0605886P_Honours Report.txt,Falagountou,"10,14,19,37,47,49,50,7,7","5.3 Falagountou  
The sedimentary sequences of the Falagountou deposit are intruded by monzonites and monzodiorites 
(Fig  5.5). These  rocks  are  alkaline  to  calc-alkaline  with  plagioclase  feldspars  and  alkali  feldspar 
making up a bulk of the mineralogy of the rocks. The alkaline intrusive rocks are quartz syenite and 
quartz monzonite. The samples are phaneritic and are composed of medium-grained to coarse-grained 
alkali feldspar (mainly orthoclase), plagioclase feldspar and quartz. The silicate mineralogy in the Falagountou deposit includes alkali feldspar, plagioclase, and quartz, 
with  muscovite,  epidote,  sericite,  chlorite,  biotite,  hornblende,  calcite  and  cordierite;  however  most 
dominant silicates found in the samples are feldspars, quartz and sericite. The two type of feldspars 
identified  are  alkali  feldspar  and  plagioclase. || Chapter 1 
1.1 Introduction 
The Oudalan-Gorouol greenstone belt is located in north-eastern Burkina Faso (Fig. 1.1) in the West 
African  craton,  and  extends  into  the  neighbouring  Niger. The  greenstone  belt  is  characterised  by 
meta-volcanic  and  meta-sedimentary  rocks,  and  intruded  by  various  igneous  rocks  (Tshibubudze  et 
al., 2009). It hosts various Au deposits, notably the Essakane goldfield, but smaller artisanal sites can 
be found throughout the belt (Tshibubudze et al., 2009). The ore genesis of Essakane, Falagountou and Sokadie areas has not been defined. Researchers have 
identified  that    quartz-vein  hosted  gold  in the  Birimian  of  West  African  craton  can  be  attributed  to 
deformation in the Eburnean Orogeny (Hastings, 1982; Milési et al., 1992; Dzigbodi-Adjimah, 1993; 
Béziat et al., 2008). || Chapter 4: Lithologies and Structure  
4.1 Lithologies 
4.1.1 Preamble 
The  lithologies  for  the  three  deposits  predominantly  consist  of  volcaniclastic-sedimentary  and 
sedimentary sequences, which have been intruded by numerous plutonic rocks. The dominant cover over 
the  sediments  is  laterite  and  sand  dunes. The  alteration  noted  in  some  of  the  sequences  is  oxidation, 
kaolinisation and sericitisation. Field data was collected from 47 station points (see Appendix for station 
point spreadsheet). 4.1.2 Falagountou 
The Falagountou orpaillage is located to the East of the Essakane main deposit. The pit is ~100×200m in 
dimension (Fig. || Essakane 
Plutons 
Falagountou 
Sokadie 
30 km 
Dori Batholith 
Figure 6.1: Aeromagnetic photograph of the study area indicating the locations of the plutons in the area 
(Photograph courtesy of A. Tshibubudze) 
43 || Groves et al. (1998) and Goldfarb et al. (2000) classified gold in West Africa as 
orogenic gold and gold in Burkina Faso has also been classified as orogenic gold (Béziat et al., 2008). Taner  (2004)  recognised  a  relationship  between  the  gold  mineralisation  and  intrusions  in  the 
Falagountou and Essakane deposits. The gold in these deposits can be classified as mesothermal lode 
gold, thermal-aureole gold or intrusion-related gold. 1 || N 
N 
32km 
Essakane 
Falagountou 
Sokadie 
8km 
Figure 1.2: LANDSAT image of the Oudalan-Gorouol Greenstone belt in Burkina Faso and the locations of the deposits 
4 || The  mineral 
pyrite  occurred  in  the  form  of  anhedral  masses  as  minor  product  of  the  reaction  of  feldspars  to 
produce sericite (Robb, 2007). Subsequent to sericitisation, silicification appears through the addition 
of quartz in the wallrock. Quartz-carbonate veins are interpreted to be the result of silicification and 
carbonatisation of the sequences. These veins crosscut the lithology and they follow open-space fill 
morphology with the quartz rimming the outside of the veins and the ankerite developing towards the 
centre of the veins. Calcite is the product of later carbonatisation and is extensive in the wallrock of 
the  intrusions  in  Falagountou. Sericitisation,  silicification  and  carbonatisation  are  tentatively 
interpreted as prograde reactions of contact metamorphism. || The  precipitation  of 
sulphides  and  gold  followed  during  this  process. Chloritisation  with  sulphidation  is 
interpreted as the Au forming phase. The  interpretation  of  the  data  indicates  that  the  deposits  of  Falagountou,  Essakane  and  Sokadie 
formed during the Eburnean orogeny subsequent to the intrusion and cooling of granitoid plutons. The 
mineralisation  occurred  during  post  peak  metamorphism  and  is  defined  by  chloritisation  of  the 
sequences. The  mineralogy  indicates  that  the  deposits  are  situated  proximal  (middle-aureole)  to  the 
granitoids. The  mineralisation  is  hosted  in  quartz-carbonate-chlorite  stockwork  veins. || Two of the three sites i.e. Falagountou and Sokadie are still artisanal mining sites and 
Essakane is a developing mine. Essakane is the main deposit and is 11km×3km in dimension, with 
Falagountou  and  Sokadie  located  to  the  East  and  south  of  the  Essakane  metasedimentary  belt, 
respectively (Kerr(b), 2004). The  dominant  stratigraphic  sequences  that  have  been  identified  in  the  Oudalan-Gorouol  greenstone 
belt are a volcaniclastic greywacke sequence and an interbedded conglomerate-greywacke-siltstone-
shale  sequence,  which  have  been  contact  metamorphosed  to  hornblende-hornfels  facies  during  the 
emplacement  of  igneous  bodies  (Tshibubudze  et  al.,  2009). The  environment  of  deposition  is 
interpreted to be a shallow marine continental shelf (Tshibubudze et al., 2009). The  supracrustal  rocks  of  the  Oudalan-Gorouol  greenstone  belt  have  experienced  two  deformation 
events  that  resulted  in  the  formation  of  shears,  folds,  mylonite  zones  and  regional  metamorphism; 
contact  metamorphism  resulted  from  the  dolerite  dykes  intruding  the  area  and  the  emplacement  of 
syn- and post-orogenic plutons (Tshibubudze et al., 2009). || Chapter 1 
1.1 Introduction 
The Oudalan-Gorouol greenstone belt is located in north-eastern Burkina Faso (Fig. 1.1) in the West 
African  craton,  and  extends  into  the  neighbouring  Niger. The  greenstone  belt  is  characterised  by 
meta-volcanic  and  meta-sedimentary  rocks,  and  intruded  by  various  igneous  rocks  (Tshibubudze  et 
al., 2009). It hosts various Au deposits, notably the Essakane goldfield, but smaller artisanal sites can 
be found throughout the belt (Tshibubudze et al., 2009). The ore genesis of Essakane, Falagountou and Sokadie areas has not been defined. Researchers have 
identified  that    quartz-vein  hosted  gold  in the  Birimian  of  West  African  craton  can  be  attributed  to 
deformation in the Eburnean Orogeny (Hastings, 1982; Milési et al., 1992; Dzigbodi-Adjimah, 1993; 
Béziat et al., 2008).","llm,rules",PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Falagountou artisanal mine,19,"4.1). It is covered by an extensive laterite profile and there is abundant sand dune cover 
south  of  the  pit. The  laterite  and  sand  dunes  made  mapping  of  the  area  challenging;  subcrop  mapping 
from the artisanal mining workings was used to determine the lithologies. The artisanal miners follow a 
series  of  quartz  veins  which  crosscut  the  lithologies. The  veins  include  extensional  veins,  buck  quartz 
veins and stockwork veins. In 
the 
Falagountou 
artisanal  mine 
area 
lithologies 
included:  metasiltstone/shale, 
metagreywacke/sandstone, and gabbro dyke inferred from subcrop (boulders) in the mine.",llm,GEOLOGICAL_UNIT
2009_Bontle Nkuna_0605886P_Honours Report.txt,Falagountou deposit,"14,20,37","5.3 Falagountou  
The sedimentary sequences of the Falagountou deposit are intruded by monzonites and monzodiorites 
(Fig  5.5). These  rocks  are  alkaline  to  calc-alkaline  with  plagioclase  feldspars  and  alkali  feldspar 
making up a bulk of the mineralogy of the rocks. The alkaline intrusive rocks are quartz syenite and 
quartz monzonite. The samples are phaneritic and are composed of medium-grained to coarse-grained 
alkali feldspar (mainly orthoclase), plagioclase feldspar and quartz. The silicate mineralogy in the Falagountou deposit includes alkali feldspar, plagioclase, and quartz, 
with  muscovite,  epidote,  sericite,  chlorite,  biotite,  hornblende,  calcite  and  cordierite;  however  most 
dominant silicates found in the samples are feldspars, quartz and sericite. The two type of feldspars 
identified  are  alkali  feldspar  and  plagioclase. || Gabbro and Diorite  
The  Falagountou  deposit  is  crosscut  by  gabbro  dykes  composed  of  pyroxene,  plagioclase  and 
arsenopyrite; and diorite dykes composed of orthoclase, plagioclase, quartz, hornblende and biotite. In 
diamond  drill  core,  the  diorites  occur  at  a  shallow  depth  and  the  gabbro  occurs  towards  the  end  of 
hole. The intrusives are coarse-grained and are cross-cut by extensional quartz-carbonate veins (V1). Chloritisation is the most common type of alteration developed in the intrusives. 14 || The Essakane deposit is described as quartz-carbonate hosted sulphide stockwork, with arsenopyrite-
pyrite  gold  mineralisation  (Kerr  (b),  2004;  Tshibubudze  et  al.,  2009),  which  formed  during  the  D2 
deformation event (Tshibubudze et al., 2009). The Sokadie deposit is hosted in a shear zone, and it is 
situated  proximally  to  the  Dori  batholith  (Kerr  (a),  2004). The  mineralisation  in  the  Falagountou 
deposit  has  been  interpreted  to  be  a  stockwork  of  veinlets  of  quartz±carbonate-sulphide  (Kerr  (c), 
2004). The veinlets are hosted in the metasedimentary rocks together with the intrusive rocks found in 
the area (Kerr (c), 2004). 8",llm,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Ghana,"13,8,8","1.2 Overview of the Study Area 
The  study  area  is  located  in  the  Oudalan-Gorouol  greenstone  belt  ~250km  to  the  north-east  of 
Ouagadougou, Burkina Faso. Burkina Faso is a landlocked country in West Africa which covers 274 
300  square  kilometres  in  area  (Bierschenk,  1968),  and  shares  its  borders  with  Mali,  Togo,  Benin, 
Ghana, Niger and Côte d’Ivoire. The official language is French, with Mooré and Dioula. The religion 
dominantly practised is Islam with >50% of the population being Muslim, the remaining religions are 
Christianity and indigenous African religions. Burkina Faso is defined by low hills and alluvial plains and is covered by an extensive laterite plateau 
located at the southern edge of the Sahara Desert, with sand dunes (desert) to the north (Bierschenk, 
1968). Central Burkina Faso is a savanna plateau and 198-305 metres above sea level. || 1.2 Overview of the Study Area 
The  study  area  is  located  in  the  Oudalan-Gorouol  greenstone  belt  ~250km  to  the  north-east  of 
Ouagadougou, Burkina Faso. Burkina Faso is a landlocked country in West Africa which covers 274 
300  square  kilometres  in  area  (Bierschenk,  1968),  and  shares  its  borders  with  Mali,  Togo,  Benin, 
Ghana, Niger and Côte d’Ivoire. The official language is French, with Mooré and Dioula. The religion 
dominantly practised is Islam with >50% of the population being Muslim, the remaining religions are 
Christianity and indigenous African religions. Burkina Faso is defined by low hills and alluvial plains and is covered by an extensive laterite plateau 
located at the southern edge of the Sahara Desert, with sand dunes (desert) to the north (Bierschenk, 
1968). Central Burkina Faso is a savanna plateau and 198-305 metres above sea level. || The  TTG  suite  contact 
metamorphosed the Birimian sequences (Hein, et al., 2004; Naba et al., 2004). The  rocks  were  metamorphosed  to  lower  greenschist  facies  during  the  Eburnean  orogeny  which  is 
characterised by the development of the mineral assemblage of prehnite, chlorite, actinolite, albite in 
mafic  rocks,  and  muscovite,  albite  and  quartz  in  the  sedimentary  sequences  (Leube  et  al.,  1990; 
Dzigbodi-Adjmah,  1992;  Debat  et  al.,  2003;  Naba  et  al.,  2004;  Béziat  et  al.,  2000). In  the  contact 
aureole of the granitoids, the metamorphic grade is low- to medium grade amphibolite facies, which is 
characterised  by  biotite,  muscovite  and  quartz  (Leube  et  al.,  1990;  Naba  et  al.,  2004,  Tunks  et  al., 
2004). The  Palaeoproterozoic  Birimian  sequences  in  NE  Burkina  Faso  are  also  crosscut  by  late 
WNW-trending  dolerite  dykes,  which  are  younger  in  age  than  the  granitoids  (Hein,  2009; 
Tshibubudze et al., 2009). The Birimian sequences are unconformably overlain by the Tarkwa Group, which was first described 
in Ghana. Tshibubudze et al.","llm,rules",PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Goren greenstone belt,13,"The deformation D3 is not defined in the Oudalan-
Gorouol  greenstone  belt,  but  is  well  developed  in  the  Goren  greenstone  belt  and  post-dates  the 
Eburnean orogeny (Hein et al., 2004; Hein, 2009). The  Palaeoproterozoic  Birimian  sequences  were  sheared  by  a  first-order  crustal  scale  structure,  the 
Markoye  Shear  Zone,  which  marks  the  western  boundary  of  the  Oudalan-Gorouol  greenstone  belt 
7",llm,GEOLOGICAL_UNIT
2009_Bontle Nkuna_0605886P_Honours Report.txt,Groves,7,"Groves et al. (1998) and Goldfarb et al. (2000) classified gold in West Africa as 
orogenic gold and gold in Burkina Faso has also been classified as orogenic gold (Béziat et al., 2008). Taner  (2004)  recognised  a  relationship  between  the  gold  mineralisation  and  intrusions  in  the 
Falagountou and Essakane deposits. The gold in these deposits can be classified as mesothermal lode 
gold, thermal-aureole gold or intrusion-related gold. 1",rules,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Hastings,7,"Chapter 1 
1.1 Introduction 
The Oudalan-Gorouol greenstone belt is located in north-eastern Burkina Faso (Fig. 1.1) in the West 
African  craton,  and  extends  into  the  neighbouring  Niger. The  greenstone  belt  is  characterised  by 
meta-volcanic  and  meta-sedimentary  rocks,  and  intruded  by  various  igneous  rocks  (Tshibubudze  et 
al., 2009). It hosts various Au deposits, notably the Essakane goldfield, but smaller artisanal sites can 
be found throughout the belt (Tshibubudze et al., 2009). The ore genesis of Essakane, Falagountou and Sokadie areas has not been defined. Researchers have 
identified  that    quartz-vein  hosted  gold  in the  Birimian  of  West  African  craton  can  be  attributed  to 
deformation in the Eburnean Orogeny (Hastings, 1982; Milési et al., 1992; Dzigbodi-Adjimah, 1993; 
Béziat et al., 2008).",rules,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Introduction The Oudalan-Gorouol greenstone belt,7,"Chapter 1 
1.1 Introduction 
The Oudalan-Gorouol greenstone belt is located in north-eastern Burkina Faso (Fig. 1.1) in the West 
African  craton,  and  extends  into  the  neighbouring  Niger. The  greenstone  belt  is  characterised  by 
meta-volcanic  and  meta-sedimentary  rocks,  and  intruded  by  various  igneous  rocks  (Tshibubudze  et 
al., 2009). It hosts various Au deposits, notably the Essakane goldfield, but smaller artisanal sites can 
be found throughout the belt (Tshibubudze et al., 2009). The ore genesis of Essakane, Falagountou and Sokadie areas has not been defined. Researchers have 
identified  that    quartz-vein  hosted  gold  in the  Birimian  of  West  African  craton  can  be  attributed  to 
deformation in the Eburnean Orogeny (Hastings, 1982; Milési et al., 1992; Dzigbodi-Adjimah, 1993; 
Béziat et al., 2008).",rules,GEOLOGICAL_UNIT
2009_Bontle Nkuna_0605886P_Honours Report.txt,Johannesburg,17,"Core logging was the other aspect of the field visit. The petrographic component of the project was 
done at the University of the Witwatersrand laboratory. The samples were documented by Professor 
Kim  Hein  and  sent  to  the  SGS  laboratories  in  Booysens,  Johannesburg  to  create  polished  thin 
sections. The  petrography  work  involved  the  use  of  both  transmitted  light  and  reflected  light 
components  of  a  microscope,  to  identify  sulphides  and  minerals  in  the  sections. Photographs  were 
taken of thin sections of interest. 11",rules,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Kenema-Man domain,12,"Chapter 2: Geology 
2.1 Regional Geology 
The West African craton (WAC) is ~ 4.5 million km2 and comprises two shields, the Reguibat Rise in 
the north and the Leo-Man Rise to the south (Milési et al., 1992; Villeneuve and Cornée, 1994; Attoh 
and Ekwueme, 1997; Potrel et al., 1998). The Taoudeni basin, situated in the central part of the craton, 
separates the two shields and is Neo-Proterozoic to Devonian in age (Dioh et al., 2006). The Leo-Man 
Rise  in  the  south  comprises  two  domains:  the  Archaean  Kenéma-Man  domain  and  the 
Palaeoproterozoic  Baoulé-Mossi  domain. The  Baoulé-Mossi  domain  is  host  to  Birimian  sequences, 
and these include meta-sedimentary and meta-volcanic rocks (Milési et al., 1991; Dzigbodi-Adjimah, 
1993). Based on previous interpretations by Milési et al. (1991), Debat et al.",llm,GEOLOGICAL_UNIT
2009_Bontle Nkuna_0605886P_Honours Report.txt,Leo-Man Rise,12,"Chapter 2: Geology 
2.1 Regional Geology 
The West African craton (WAC) is ~ 4.5 million km2 and comprises two shields, the Reguibat Rise in 
the north and the Leo-Man Rise to the south (Milési et al., 1992; Villeneuve and Cornée, 1994; Attoh 
and Ekwueme, 1997; Potrel et al., 1998). The Taoudeni basin, situated in the central part of the craton, 
separates the two shields and is Neo-Proterozoic to Devonian in age (Dioh et al., 2006). The Leo-Man 
Rise  in  the  south  comprises  two  domains:  the  Archaean  Kenéma-Man  domain  and  the 
Palaeoproterozoic  Baoulé-Mossi  domain. The  Baoulé-Mossi  domain  is  host  to  Birimian  sequences, 
and these include meta-sedimentary and meta-volcanic rocks (Milési et al., 1991; Dzigbodi-Adjimah, 
1993). Based on previous interpretations by Milési et al. (1991), Debat et al.","llm,rules",PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Mali,8,"1.2 Overview of the Study Area 
The  study  area  is  located  in  the  Oudalan-Gorouol  greenstone  belt  ~250km  to  the  north-east  of 
Ouagadougou, Burkina Faso. Burkina Faso is a landlocked country in West Africa which covers 274 
300  square  kilometres  in  area  (Bierschenk,  1968),  and  shares  its  borders  with  Mali,  Togo,  Benin, 
Ghana, Niger and Côte d’Ivoire. The official language is French, with Mooré and Dioula. The religion 
dominantly practised is Islam with >50% of the population being Muslim, the remaining religions are 
Christianity and indigenous African religions. Burkina Faso is defined by low hills and alluvial plains and is covered by an extensive laterite plateau 
located at the southern edge of the Sahara Desert, with sand dunes (desert) to the north (Bierschenk, 
1968). Central Burkina Faso is a savanna plateau and 198-305 metres above sea level.","llm,rules",PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Man,12,"Chapter 2: Geology 
2.1 Regional Geology 
The West African craton (WAC) is ~ 4.5 million km2 and comprises two shields, the Reguibat Rise in 
the north and the Leo-Man Rise to the south (Milési et al., 1992; Villeneuve and Cornée, 1994; Attoh 
and Ekwueme, 1997; Potrel et al., 1998). The Taoudeni basin, situated in the central part of the craton, 
separates the two shields and is Neo-Proterozoic to Devonian in age (Dioh et al., 2006). The Leo-Man 
Rise  in  the  south  comprises  two  domains:  the  Archaean  Kenéma-Man  domain  and  the 
Palaeoproterozoic  Baoulé-Mossi  domain. The  Baoulé-Mossi  domain  is  host  to  Birimian  sequences, 
and these include meta-sedimentary and meta-volcanic rocks (Milési et al., 1991; Dzigbodi-Adjimah, 
1993). Based on previous interpretations by Milési et al. (1991), Debat et al.",rules,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Markoye Shear,"13,14","(Tshibubudze et al., 2009). This is a NE-trending zone characterised by large scale faulting, shearing 
and  mylonite  zone  (Tshibubudze  et  al.,  2009). The  Markoye  Shear  Zone  underwent  two  phases  of 
reactivation  with  two  deformation  events  i.e.,  D1  and  D2,  occurring  concurrently  to  that. The  D1 
deformation event as previously discussed resulted in the development of folds that trend towards the 
NW-NNW  during  the  dextral  reverse  displacement  of  the  Markoye  Shear  Zone. During  the  D2 
deformation  event,  the  Markoye  Shear  Zone  underwent  SE-NW  crustal  shortening  and  sinistral-
reverse displacement (Tshibubudze et al., 2009). 2.2 Local Geology of the Study Area 
The  three  areas  that  have  been  designated  for  this  project  are  located  in  the  Oudalan-Gorouol 
greenstone belt. || The deformation D3 is not defined in the Oudalan-
Gorouol  greenstone  belt,  but  is  well  developed  in  the  Goren  greenstone  belt  and  post-dates  the 
Eburnean orogeny (Hein et al., 2004; Hein, 2009). The  Palaeoproterozoic  Birimian  sequences  were  sheared  by  a  first-order  crustal  scale  structure,  the 
Markoye  Shear  Zone,  which  marks  the  western  boundary  of  the  Oudalan-Gorouol  greenstone  belt 
7",llm,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Most,22,"The sills have coarser grained euhedral, feldspar crystals. Most 
of  these  intrusives  occur  towards  the  end  of  hole  in  diamond  drilling  core. The  dolerite  dykes  are 
trending at 334°. The  sedimentary  sequences  include  metavolcaniclastic  greywacke,  quartzite  and  interbedded 
sandstone, siltstone, and shale. Quartzite 
The quartzite is oxidised. The sulphides are weathering out, indicated by red oxidised pyrite spots on 
the surface.",rules,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,NE Burkina Faso,13,"The  TTG  suite  contact 
metamorphosed the Birimian sequences (Hein, et al., 2004; Naba et al., 2004). The  rocks  were  metamorphosed  to  lower  greenschist  facies  during  the  Eburnean  orogeny  which  is 
characterised by the development of the mineral assemblage of prehnite, chlorite, actinolite, albite in 
mafic  rocks,  and  muscovite,  albite  and  quartz  in  the  sedimentary  sequences  (Leube  et  al.,  1990; 
Dzigbodi-Adjmah,  1992;  Debat  et  al.,  2003;  Naba  et  al.,  2004;  Béziat  et  al.,  2000). In  the  contact 
aureole of the granitoids, the metamorphic grade is low- to medium grade amphibolite facies, which is 
characterised  by  biotite,  muscovite  and  quartz  (Leube  et  al.,  1990;  Naba  et  al.,  2004,  Tunks  et  al., 
2004). The  Palaeoproterozoic  Birimian  sequences  in  NE  Burkina  Faso  are  also  crosscut  by  late 
WNW-trending  dolerite  dykes,  which  are  younger  in  age  than  the  granitoids  (Hein,  2009; 
Tshibubudze et al., 2009). The Birimian sequences are unconformably overlain by the Tarkwa Group, which was first described 
in Ghana. Tshibubudze et al.",llm,PLACE
2009_Bontle Nkuna_0605886P_Honours Report.txt,Naba,12,"The  sequences  were  deformed  during  Eburnean  orogeny  (2.2-2.0  Ga)  (Hastings,  1982; 
Liégeois  et  al.,  1991). The  area  was  also  intruded  by  a  series  of  syn-  to  post  orogenic  granitoids, 
which constitute ~70% of the Birimian group (Naba et al., 2004). The Birimian can be divided into the upper and lower Birimian (Junner, 1940). The upper Birimian 
consists  of  a  detrital  sedimentary  pile  i.e. volcaniclastics,  turbidites,  shale  and  carbonate  units  and 
these are interbedded with calc-alkaline volcanics (Leube et al., 1990; Hirdes et al., 1996; Roddaz et 
al., 2007). The lower Birimian consists of a thick sequence of pillowed tholeiitic basalts, dolerites and 
gabbros;  interlayered  with  the  basalts  are  immature  sediments  and  carbonates  (Leube  et  al.,  1990; 
Roddaz  et  al.,  2007).",rules,PLACE
