filename,location,pages,mentions,source,location_type
2010_Matsheka_Irvin Final Thesis.txt,Hematite,19,"A 
B 
C 
Host Rock: 
Inner Quartz-Calcite 
vein 
Outer Chlorite 
Epidote 
Host Rock: 
Host Rock: Marble 
Slump Structures 
Hematite (Sulphides) 
Matrix of biotite-
(feldspar)albite-quartz 
Figure. 4: Photographs of the drill core samples showing some of the observed mineralogy and textures. A: SD22-SD40: Soft Sediment structures and epidote mineralogy observed in the marble unit. B: SD22-
SD36:  Brecciated  marble  unit  with  later  sulphide  (hematite)  and  potassic-alteration  development. C: 
SD119-SD59: Greywacke  unit  with  a  zoned  vein  of  outer  chlorite  and  inner  silica-calcite  and  sulphide 
composition. Photos taken by Prof.",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Johannesburg,10,"CHAPTER 2: Methodology 
Data Collection 
This research comprised two important tasks: petrographical work and field work which were preceded 
by  literature  review. Field  work  was  completed  in  June  2009  and  involved  examining  drill-core  and 
mapping  of  the  host  rocks. Six  drill  cores  from  the  Sadiola  Deep  Sulphide  project  were  examined  and 
these  include  SD022,  SD042,  SD048,  SD119,  SD129  and  SD782. Samples  were  collected  in  2008  and 
polished thin sections were prepared by SGS Laboratories in Booysens, Johannesburg. Field  mapping  involved  mapping  of  the  West  High-Wall  of  the  main  pit  and  the  Helicopter  pit  at  the 
southern  end  of  the  main  Sadiola  pit. At  each  station  point  the  following  (if  present)  were  recorded: 
lithology, bedding and cleavage orientation, faulting, folding, alteration and the distance from the station 
point to the face wall.",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Kaourou,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Kayes,8,"Mineralisation  at  Sadiola  has  been  shown  to  have  a  temporal  and  a  spatial 
relationship to the tonalite-granodiorite plutons and tonalite dykes. Sadiola is located in close proximity to 
the  Alamoutala-Sekokoto-Kakadian  plutonic  system. Mineralisation  has  shown  to  be  as  a  result  of  the 
fluids and metamorphism associated with the intrusions (Hein and Tshibubudze, 2007b). Determining the 
paragenesis,  investigation  of  the  mineralogical,  microstructural  and  alteration  events  will  assist  in 
determining  gold  mineralisation,  and  is  considered  important  for  the  Sadiola  exploration  and  in-mine 
development. 1.2  Location and Physiography 
The  Sadiola  opencast  mine  is  located  within  the  Sadiola  village. The  village  is  situated  in  the  south-
western part of Mali at about 77km south of the regional capital, Kayes (Fig.",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Kayes inlier,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",llm,GEOLOGICAL_UNIT
2010_Matsheka_Irvin Final Thesis.txt,Kedougou-Kenieba Inlier,"11,14,15,7,8","2).The 
WAC crops out in western Mali in what is known as the Kedougou-Kêniêba Inlier (Dia et al., 1997). The 
Birimian sequence represents a large sedimentary basin and a volcanic belt which correlates well with the 
2.1  Ga  accretion  period  during  the  Eburnean  orogeny  (Milesi,  1992)The  Palaeoproterozoic  Biriman 
Kedougou-Kéniéba Inlier (KKI) in the West African Craton can be divided into three distinct domains: 
the  eastern,  central  and  the  western  domain  (Matabane  and  Hein,  submitted). The  central  and  eastern 
domains are separated by the Senegalo-Malian Shear Zone (SMF) while the central and western domains 
are separated by the Main Transcurrent Shear Zone (MTZ) (Fig. 3). The  geology  of  these  domains  is  defined  largely  by  Boshoff  et  al. (1989),  Ledru  et al. || 3.2 The Geology of the Sadiola opencast mine and the Sadiola deposit  
The  Kofi  Formation  of  the  Kedougou-Kêniêba  Inlier  is  dominated  by  fine-grained  carbonaceous 
greywacke,  alternating  greywacke-shale  units,  impure  carbonates  which  were  folded  and  contain 
limestone beds, siltstone, minor tuff and volcanoclastics units (Boshoff et al, 1998; Hanssen et al., 1998; 
Hein and Tshibubudze, 2007a, b). Jordaan et al. (1994) indicated that calcitic marbles occur in the Kofi 
Formation. The Sadiola goldfield consists of greywacke, siltstone, marble, carbonaceous to volcanoclastic 
greywacke  and  BIF  shale  (Hein  and  Tshibubudze,  2007a,  b). The  goldfield  occurs  along  a  marble-
greywacke contact located east of the Senegalo-Malian Shear Zone (Hanssen et al., 1998). The greywacke units of the Sadiola goldfield are best developed to the west of the Sadiola Fracture Zone, 
while impure carbonates are best developed to the east. || Abstract 
Recent studies on the Sadiola open cast have indicated different metallogenic styles for the Sadiola gold 
deposit. The  Sadiola  open  cast  occurs  with  the  FE3  and  FE4  open  cast  within  the  Palaeoproterozoic 
Kedougou-Kêniêba  Inlier  of  the  West  African  Craton. The  Inlier  consists  of  Birimian  metasediments 
which  were  metamorphosed  and  deformed  during  the  2.1  –  1.9 Ga  Eburnean  orogeny. Metamorphism 
reached  lower  greenschist  facies  as  indicated  by  the  chlorite-biotite-cordierite-calcite-dolomite  mineral 
assemblages. The Sadiola deposit is hosted by the Kofi Formation which is currently undated. The Kofi 
Formation is made up of Birimian-type sediments and they include greywacke, shale and graphitic shale 
with conglomeratic interbeds, banded iron formations and carbonates. || CHAPTER 1: Introduction 
1.1  Preamble 
The giant  Sadiola opencast gold mine is located  within  the Sadiola  goldfield in Mali  in the Kedougou-
Kéniéba Inlier (KKI), which is part of the West African Craton (WAC). The goldfield also hosts the FE3 
and  the  FE4  open  casts. These  together  with  the  Sadiola  opencast  mine  are  mined  by  Société 
d’Exploitation  des  Mines  d’Or  de  Sadiola  S.A  (SEMOS),  which  is  a  joint  venture  between  the 
government  of  Mali,  IAMGOLD,  IFC  and  AngloGold  Ashanti. Mining  in  the  Sadiola  opencast 
commenced in 1996 and the opencast is currently reviewing its resources and reserves. This research project concentrates primarily on the ore genesis of the Sadiola gold mine. Various deposit 
styles  have  been  suggested  for  the  Sadiola  deposit  in  the  sub-classes  of  an  orogenic  type  deposit 
(Goldfarb  et  al.,  2001). || Figure. 3: A simplified geological map of the Kedougou-Kéniéba Inlier showing the location of the study 
area (redrawn from Dioh et al., 2006). 13",llm,GEOLOGICAL_UNIT
2010_Matsheka_Irvin Final Thesis.txt,Kedougou-Kéniéba Inlier The West African Craton,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",rules,APPROXIMATE
2010_Matsheka_Irvin Final Thesis.txt,Kenieba inlier,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",llm,GEOLOGICAL_UNIT
2010_Matsheka_Irvin Final Thesis.txt,Kofi Formation,"12,15,33","3.2 The Geology of the Sadiola opencast mine and the Sadiola deposit  
The  Kofi  Formation  of  the  Kedougou-Kêniêba  Inlier  is  dominated  by  fine-grained  carbonaceous 
greywacke,  alternating  greywacke-shale  units,  impure  carbonates  which  were  folded  and  contain 
limestone beds, siltstone, minor tuff and volcanoclastics units (Boshoff et al, 1998; Hanssen et al., 1998; 
Hein and Tshibubudze, 2007a, b). Jordaan et al. (1994) indicated that calcitic marbles occur in the Kofi 
Formation. The Sadiola goldfield consists of greywacke, siltstone, marble, carbonaceous to volcanoclastic 
greywacke  and  BIF  shale  (Hein  and  Tshibubudze,  2007a,  b). The  goldfield  occurs  along  a  marble-
greywacke contact located east of the Senegalo-Malian Shear Zone (Hanssen et al., 1998). The greywacke units of the Sadiola goldfield are best developed to the west of the Sadiola Fracture Zone, 
while impure carbonates are best developed to the east. || Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32 || The Sadiola Fracture Zone is interpreted to be a 
splay  of  the  Senegalo-Malian  Shear  Zone. Carbonate  units  are  the  main  host  to  the  Sadiola  deposit 
(Boshoff  et  al.,  1998). The  lithologies  of  the  Sadiola  goldfield  show  evidence  of  macroscopic  to 
mesoscopic  slump  structures  (Hein  and  Tshibubudze,  2007a,  b).The  slump  structures  in  the  Sadiola 
goldfield  were  defined  by  Matabane  (2008)  in  the  FE3  open  casts,  but  occur  throughout  the  Sadiola 
goldfield. There is  however  a  lack  of  detailed  stratigraphy  for  the Kofi  Formation  in  the  literature. Jordaan  et al. (1994)  outlined the  stratigraphy  of  the  Kofi  Formation:  the  formation  is  over  500m  in  thickness and  is 
dominated at the base by arenitic tourmalinite, overlain by green argillite, interbedded pink arenite, calc-
silicate, followed by the calcitic marble and pelite, which is locally dolomitised. || chemical  sediments  being  observed  throughout  the  belt. The  Main  Transcurrent  Zone  follows  the 
lithological contact between the Mako and the Diale-Dalema Supergroups. *The  eastern  domain  hosts  the  Sadiola  goldfield  in  the  Kofi  Formaton  (Bishoff  et  al.,  1989;  Ranson, 
1998; Wilson, 2002). This formation is also referred to as the Dalema-Kofi Supergroup and lies east of 
the Senegalo-Malian Shear Zone. The Kofi Formation is dominated by metasedimentary rocks (Ranson, 
1998; Wilson, 2002). These rocks are classified as Biriman-type sediments and include greywacke, shale 
and graphitic shale with conglomeratic interbeds, banded iron formations and carbonates (Hanssen et al., 
1978).",llm,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Laminia,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Laminia Kaourou Plutonic Complex,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",llm,GEOLOGICAL_UNIT
2010_Matsheka_Irvin Final Thesis.txt,London,31,"Dolomite  is  recystallising  at  the  expense  of  calcite. Sulphide 
precipitation  occurs  with  biotite. An  increased  biotite  concentration  occurs  with  higher  sulphide 
precipitation. The  occurrence  of  epidote  and  chlorite is  interpreted  as the  alteration  of  hornblende. The 
occurrence of tourmaline is interpreted to have resulted from the infiltration of boron-rich fluids (London, 
1986) while the cordierite can be as a result of high-grade hornfels metamorphism. 30",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Loulo deposit,33,"Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32",llm,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Loulo goldfield,"12,33,33","Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32 || Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32 || The Dalema-Kofi Supergroup is crosscut by tourmaline-rich quartz veins which are the primary host to 
gold  mineralisation  (Wilson,  2002)  in  the  Loulo  goldfield,  SSE  of  Sadiola,  near  the  town  of  Kêniêba. Ranson (1998) indicated that gold mineralisation occurs in pelitic shales. The Dalema-Kofi sequence is 
currently  not  dated  (Dioh  et  al.,  2006;  Matabane,  2008). It  is  transacted  by  the  Senegalo-Malian  Shear 
Zone with several gold deposits located in close proximity to the structure (Boshoff et al., 1998). 11","llm,rules",PLACE
2010_Matsheka_Irvin Final Thesis.txt,Loulo goldfield in Mali,16,"Metamorphism at Sadiola reached hornblende-hornfels facies as a result of 
the emplacement of tonalite-granodiorite plutons and the tonalite dykes  (Hein and Tshibubudze,  2007a, 
b). 3.4 Gold Mineralisation 
Three  types  of  gold  mineralisation  have  been  recognised  in  the  West  African  Craton. These  are  pre-
orogenic,  syn-orogenic  and  late-orogenic  mineralisation. Mineralisation  is  related  to  regional  tectonic 
event (Milesi et al, 1992; Beziat et al., 2008). Pre-orogenic deposits are associated with early extensional 
zones and are recorded in stratiform Au tourmalinite in the Loulo goldfield in Mali (Milési et al., 1991; 
Fouillac et al., 1993; Béziat et al., 2008). Syn-orogenic mineralisation is associated with mineralisation in 
disseminated  sulphides  in  volcanic  and  plutonic  rock  (Milési  et  al.,  1992).",llm,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Lower Birimian,33,"Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Lower Birimian sequence,33,"Disseminated  sulphides  gold  mineralisation  described  by  Béziat  et  al  (2008)  are  interpreted  to  be 
equivalent  to  the  sulphide-ore  type  of  Ashanti  and  Chirano  deposits  in  Ghana  and  Yaouré-Angovia 
deposits in Cote d’Ivoire. The Loulo goldfield, SSE of Sadiola, is characterised by gold mineralisation 
which is hosted in the Kofi Formation in tourmaline-rich quartz veins (Wilson, 2002). The Loulo deposit 
is associated with earlier extensional veins and occurs mainly in the Lower Birimian sequence (Fouillac et 
al., 1993; Béziat et al., 2008). In Ghana, gold mineralisation occurs in conglomerate beds in the Tarkwa 
District (Milési et al., 1992). Gold occurs also in five parallel NE-trending greenstone belts in Ghana. 32",llm,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Main Transcurrent Shear,11,"2).The 
WAC crops out in western Mali in what is known as the Kedougou-Kêniêba Inlier (Dia et al., 1997). The 
Birimian sequence represents a large sedimentary basin and a volcanic belt which correlates well with the 
2.1  Ga  accretion  period  during  the  Eburnean  orogeny  (Milesi,  1992)The  Palaeoproterozoic  Biriman 
Kedougou-Kéniéba Inlier (KKI) in the West African Craton can be divided into three distinct domains: 
the  eastern,  central  and  the  western  domain  (Matabane  and  Hein,  submitted). The  central  and  eastern 
domains are separated by the Senegalo-Malian Shear Zone (SMF) while the central and western domains 
are separated by the Main Transcurrent Shear Zone (MTZ) (Fig. 3). The  geology  of  these  domains  is  defined  largely  by  Boshoff  et  al. (1989),  Ledru  et al.","llm,rules",PLACE
2010_Matsheka_Irvin Final Thesis.txt,Main Transcurrent,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",llm,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Mako Supergroup,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",llm,GEOLOGICAL_UNIT
2010_Matsheka_Irvin Final Thesis.txt,Mako volcanic belt,11,"The  Mako 
Supergroup  is  intruded  by  the  Sandikounda  Layered  Complex  and  the  Laminia  Kaourou  Plutonic 
Complex  (2160-2130  Ma). The  NW-SE  trending  Mako  volcanic  belt  is  located  west  of  the  Main 
Transcurrent Zone. *The central domain is dominated by the Diale-Dalemé Supergroup which is a sedimentary to volcano-
sedimentary  unit. It  is  composed  of  detrital  sedimentary  rocks  interbedded  with  calc-alkaline  volcanic 
rocks. The sedimentary rocks are isoclinally folded with the folds being upright and overturned to the SE-
direction. It  is  intruded  by  the  Saraya  plutonic  complex  and  the  Balangouma  and  Boboti  plutons.",llm,GEOLOGICAL_UNIT
2010_Matsheka_Irvin Final Thesis.txt,Mali,8,"1) near the border of Mali 
and  Senegal. Mali  is  a  semitropical  to  arid  landlocked  country  which  is  part  of  the  West  African 
Savannah-Sahel  region  (Fig. 1). It  extends  over  1,  240,  278  square  kilometres  in  size. Its  estimated 
population was recorded at 12.5 million as at 2006 with an annual growth rate of 2.4%. French serves as 
an official language with 80% of the population  speaking Bambara. || CHAPTER 1: Introduction 
1.1  Preamble 
The giant  Sadiola opencast gold mine is located  within  the Sadiola  goldfield in Mali  in the Kedougou-
Kéniéba Inlier (KKI), which is part of the West African Craton (WAC). The goldfield also hosts the FE3 
and  the  FE4  open  casts. These  together  with  the  Sadiola  opencast  mine  are  mined  by  Société 
d’Exploitation  des  Mines  d’Or  de  Sadiola  S.A  (SEMOS),  which  is  a  joint  venture  between  the 
government  of  Mali,  IAMGOLD,  IFC  and  AngloGold  Ashanti. Mining  in  the  Sadiola  opencast 
commenced in 1996 and the opencast is currently reviewing its resources and reserves. This research project concentrates primarily on the ore genesis of the Sadiola gold mine. Various deposit 
styles  have  been  suggested  for  the  Sadiola  deposit  in  the  sub-classes  of  an  orogenic  type  deposit 
(Goldfarb  et  al.,  2001). || CHAPTER 1: Introduction 
1.1  Preamble 
The giant  Sadiola opencast gold mine is located  within  the Sadiola  goldfield in Mali  in the Kedougou-
Kéniéba Inlier (KKI), which is part of the West African Craton (WAC). The goldfield also hosts the FE3 
and  the  FE4  open  casts. These  together  with  the  Sadiola  opencast  mine  are  mined  by  Société 
d’Exploitation  des  Mines  d’Or  de  Sadiola  S.A  (SEMOS),  which  is  a  joint  venture  between  the 
government  of  Mali,  IAMGOLD,  IFC  and  AngloGold  Ashanti. Mining  in  the  Sadiola  opencast 
commenced in 1996 and the opencast is currently reviewing its resources and reserves. This research project concentrates primarily on the ore genesis of the Sadiola gold mine. Various deposit 
styles  have  been  suggested  for  the  Sadiola  deposit  in  the  sub-classes  of  an  orogenic  type  deposit 
(Goldfarb  et  al.,  2001).","llm,rules",PLACE
2010_Matsheka_Irvin Final Thesis.txt,Man,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",rules,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Man shield,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",llm,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Man terrains,11,"CHAPTER 3: Regional Geology  
3.1 The geology of the West African Craton and the Kedougou-Kéniéba Inlier 
The West African Craton (Fig. 2) is a piece of continental crust that has been stable since approximately 
1.7Ga (Dia et al., 1997). It is divided into the Man shield in the south and the Reguibat shield in the north. The  two  shields  are  separated  by  the  upper  Proterozoic  to  Paleozoic  sedimentary  Taoudeni  basin. The 
Reguibat Rise and the Man terrains are composed of Archaean to Proterozoic rock formations (Potrel et 
al., 1998) with the Palaeoproterozoic rocks of the Man shield referred to as the Birimian sequence (Beziat 
et al., 2000). The Kêniêba and Kayes inliers are situated towards the western border of Senegal and Mali (Fig.",llm,PLACE
2010_Matsheka_Irvin Final Thesis.txt,Markoye Shear Zone in Burkina Faso,31,"5.2 Structural Interpretation 
The two deformation phases that are identified in the study areas of the Sadiola goldfield correlate with 
the  deformation  phases  interpreted  by  Hein  (2009)  in  the  Goren  greenstone  belt  in  Burkina  Faso, 
Tshibubudze  et  al.,  (2009)  in  the  Markoye  Shear  Zone  in  Burkina  Faso. The  first  deformation  is 
characterized  by  the  development  of  NNW-trending  folds  (F1). NNW  bedding  and  cleavage  (S1) 
orientation associated with D1 are recorded in the study area. This deformation is termed the Tangaean 
Event and formed during the NE-SW shortening period. Quartz veins formed during this event and their 
dominant trend is towards NNE-NE. The second deformation event is characterized by the development of ENE-ESE trending folds (F2) and 
NE-trending  cleavage  (S2).",llm,GEOLOGICAL_UNIT
2010_Matsheka_Irvin Final Thesis.txt,Martin,30,"The slumps structures are therefore interpreted to have formed in continental slope or a seismically 
active area before the sediments were lithified. The sandy-metasediments and metagreywacke are deposits of fluvial to marine systems. Fluvial deposits 
are cross bedded, similar to the cross-bedded sandy-metasediments of the Helicopter Pit. They are also 
influenced  by  the  velocity  of  water  moving  the  particles. The  metagreywacke  are  deposits  of  shallow 
marine  waters. The  cross-bedded  sandy-metasediments  corresponds  to  the  sandstones  of  Martin  and 
Turner  (1998)  and  Tucker  (2001),  which  are  deposited  on  high  kinetic  environments  including  braided 
rivers,  deltas,  shallow  marine  and  continental  margins.",rules,PLACE
